ACCT_NUM,SEC_CUSIP,AS_OF_DT,UNITS,MKT_PRC,MKT_VAL,COST_BASIS,UNRLZD_GL,CCY
C-688508,YSAL8M1G9,2024-12-31,6240.0,36.3776,226996.22,1658389.89,-1431393.67,USD
C-688508,2SPFHV5BR,2024-12-31,5464.0,394.7842,2157100.87,1528380.95,628719.92,USD
C-688508,XD9CSS9TO,2024-12-31,3106.0,135.533,420965.5,820762.44,-399796.94,USD
C-688508,EIXN8BFQN,2024-12-31,3292.0,309.1111,1017593.74,310556.45,707037.29,USD
C-688508,ZHWY9HECG,2024-12-31,4475.0,157.3925,704331.44,869618.05,-165286.61,USD
C-688508,SEHE2ATN2,2024-12-31,480.0,412.9997,198239.86,80864.64,117375.22,USD
C-688508,8R2YKCCPR,2024-12-31,3644.0,484.9279,1767077.27,1200533.63,566543.64,USD
C-688508,MBR5XQT4P,2024-12-31,2860.0,277.7329,794316.09,491521.6,302794.49,USD
C-688508,1NOUHTCS1,2024-12-31,2307.0,95.2931,219841.18,734449.6,-514608.42,USD
C-688508,VEDN9UNFV,2024-12-31,9466.0,454.936,4306424.18,1671538.59,2634885.59,USD
C-688508,5WVJX8UIB,2024-12-31,440.0,285.2877,125526.59,25463.86,100062.73,USD
C-688508,WW4FYB8DA,2024-12-31,1286.0,266.7008,342977.23,488764.11,-145786.88,USD
C-688508,OHSWQ40ZS,2024-12-31,2726.0,311.5914,849398.16,349399.06,499999.1,USD
C-688508,RATATJ9A3,2024-12-31,3600.0,386.7892,1392441.12,974431.32,418009.8,USD
C-688508,8O1BJ9RM7,2024-12-31,6190.0,37.3283,231062.18,2336146.43,-2105084.25,USD
C-688508,7ZRWQEAO4,2024-12-31,3745.0,121.3169,454331.79,854446.16,-400114.37,USD
C-688508,M349EL8HL,2024-12-31,4128.0,389.0237,1605889.83,334905.06,1270984.77,USD
C-688508,9YO18PAJS,2024-12-31,2227.0,337.3178,751206.74,652736.15,98470.59,USD
C-688508,FLQHRRPZL,2024-12-31,11009.0,396.7973,4368341.48,2562238.58,1806102.9,USD
C-688508,IOGXPBWHV,2024-12-31,5365.0,36.8577,197741.56,1807832.64,-1610091.08,USD
C-688508,E13N3BZT9,2024-12-31,2912.0,299.327,871640.22,1126903.23,-255263.01,USD
C-331148,R64DPJA1W,2024-12-31,1515.0,92.9838,140870.46,739564.52,-598694.06,USD
C-331148,EL6246HID,2024-12-31,4741.0,408.3913,1936183.15,545591.49,1390591.66,USD
C-331148,XOKC1MSY4,2024-12-31,2033.0,61.8965,125835.58,347081.82,-221246.24,USD
C-331148,5JU9BVM2P,2024-12-31,906.0,443.1731,401514.83,356479.92,45034.91,USD
C-331148,6GBPS3Y70,2024-12-31,2021.0,288.9028,583872.56,491267.91,92604.65,USD
C-331148,2VLPYS280,2024-12-31,2790.0,88.0456,245647.22,657518.59,-411871.37,USD
C-331148,4COWGZRIX,2024-12-31,4270.0,57.794,246780.38,901787.47,-655007.09,USD
C-331148,WZS3T60RJ,2024-12-31,727.0,166.5542,121084.9,52697.24,68387.66,USD
C-331148,R7KO64T02,2024-12-31,4849.0,216.6892,1050725.93,543655.18,507070.75,USD
C-331148,HV3IZKY22,2024-12-31,3562.0,209.7292,747055.41,635290.54,111764.87,USD
C-331148,KQ1UYMRLR,2024-12-31,6580.0,246.2162,1620102.6,1743994.18,-123891.58,USD
C-331148,ZEBBK7W1D,2024-12-31,244.0,365.8835,89275.57,45958.72,43316.85,USD
C-331148,QPGB7R3OC,2024-12-31,2304.0,358.7077,826462.54,855474.03,-29011.49,USD
C-331148,6KVPUC8D1,2024-12-31,4059.0,349.2991,1417805.05,1321824.85,95980.2,USD
C-331148,DJE153A5Q,2024-12-31,6023.0,471.1659,2837832.22,964599.06,1873233.16,USD
C-331148,RZSJ49ITN,2024-12-31,6119.0,29.155,178399.44,1773248.98,-1594849.54,USD
C-331148,J2O7S3KKV,2024-12-31,6636.0,332.8829,2209010.92,1652444.42,556566.5,USD
C-331148,B0Z3NX39R,2024-12-31,3245.0,20.4554,66377.77,244516.27,-178138.5,USD
C-331148,BCW790PDW,2024-12-31,777.0,278.1124,216093.33,140952.91,75140.42,USD
C-331148,0361I2HGJ,2024-12-31,3423.0,39.3381,134654.32,164613.1,-29958.78,USD
C-331148,ET8T63J3R,2024-12-31,7233.0,38.8317,280869.69,805526.28,-524656.59,USD
C-331148,4X1ZHQIMQ,2024-12-31,7037.0,22.5838,158922.2,1941996.9,-1783074.7,USD
C-331148,UVULEMX15,2024-12-31,3274.0,79.6971,260928.31,1127096.17,-866167.86,USD
C-331148,3493WXA73,2024-12-31,4206.0,400.0453,1682590.53,1249013.85,433576.68,USD
C-331148,MLGSES6M0,2024-12-31,9707.0,349.3826,3391456.9,2211648.42,1179808.48,USD
C-331148,349DXBZ9S,2024-12-31,6466.0,480.8025,3108868.96,1779228.63,1329640.33,USD
C-331148,2II826GYU,2024-12-31,5791.0,368.66,2134910.06,2062368.92,72541.14,USD
C-331148,2SPFHV5BR,2024-12-31,1434.0,394.7842,566120.54,536535.1,29585.44,USD
C-331148,T0SEKKBP2,2024-12-31,4168.0,24.9586,104027.44,1498592.23,-1394564.79,USD
C-331148,J98CWN2Y8,2024-12-31,1361.0,326.0644,443773.65,367675.51,76098.14,USD
C-331148,ZHWY9HECG,2024-12-31,2549.0,157.3925,401193.48,275804.92,125388.56,USD
C-331148,SEHE2ATN2,2024-12-31,6884.0,412.9997,2843089.93,1971240.73,871849.2,USD
C-331148,FFLZM764J,2024-12-31,5888.0,408.8894,2407540.79,1307833.02,1099707.77,USD
C-331148,F5L9MO1SD,2024-12-31,4561.0,436.7211,1991884.94,1266084.75,725800.19,USD
C-331148,JIDKNWI5F,2024-12-31,4025.0,280.2796,1128125.39,1253371.08,-125245.69,USD
C-331148,MBR5XQT4P,2024-12-31,10049.0,277.7329,2790937.91,4193037.97,-1402100.06,USD
C-331148,WW4FYB8DA,2024-12-31,5483.0,266.7008,1462320.49,998904.27,463416.22,USD
C-331148,R8KK791ZY,2024-12-31,3041.0,91.9381,279583.76,1025825.99,-746242.23,USD
C-331148,M72JEYN93,2024-12-31,4449.0,55.6966,247794.17,1390276.54,-1142482.37,USD
C-331148,KZMPJRHT7,2024-12-31,2014.0,450.5958,907499.94,257757.99,649741.95,USD
C-331148,X6DUT076G,2024-12-31,4326.0,239.6686,1036806.36,1445704.67,-408898.31,USD
C-331148,231YV2STN,2024-12-31,3572.0,173.3514,619211.2,471470.03,147741.17,USD
C-331148,HCPZTC69Q,2024-12-31,5527.0,103.0429,569518.11,2579900.01,-2010381.9,USD
C-331148,IHX74D0GJ,2024-12-31,4937.0,350.838,1732087.21,2006009.8,-273922.59,USD
C-331148,G10UR5L8A,2024-12-31,9505.0,205.2683,1951075.19,3644460.6,-1693385.41,USD
C-331148,9RIVH6T1N,2024-12-31,4898.0,65.9321,322935.43,1359121.31,-1036185.88,USD
C-331148,50ATVZKHI,2024-12-31,5611.0,121.928,684138.01,2385894.97,-1701756.96,USD
C-331148,T7M1R00Q0,2024-12-31,6505.0,321.9604,2094352.4,2083207.39,11145.01,USD
C-331148,DDFGS3JON,2024-12-31,4752.0,455.8369,2166136.95,1655785.32,510351.63,USD
C-331148,WZC4XL996,2024-12-31,9498.0,142.7391,1355735.97,3654161.39,-2298425.42,USD
C-331148,VN1KICJN2,2024-12-31,2311.0,286.8312,662866.9,849774.81,-186907.91,USD
C-331148,AMDVLNKND,2024-12-31,6344.0,406.9052,2581406.59,615940.74,1965465.85,USD
C-331148,7ZRWQEAO4,2024-12-31,3744.0,121.3169,454210.47,621886.51,-167676.04,USD
C-331148,WIXZ2C9RO,2024-12-31,8092.0,12.7379,103075.09,2103324.8,-2000249.71,USD
C-331148,B8Z3V6DIX,2024-12-31,422.0,428.3974,180783.7,182129.92,-1346.22,USD
C-331148,NQYYF9RK7,2024-12-31,2551.0,60.3741,154014.33,433389.65,-279375.32,USD
C-331148,IOGXPBWHV,2024-12-31,2499.0,36.8577,92107.39,987508.13,-895400.74,USD
C-331148,VYLIENFNV,2024-12-31,6553.0,379.3014,2485562.07,762050.05,1723512.02,USD
C-331148,CB1KJTGQ0,2024-12-31,5419.0,109.0474,590927.86,1433783.26,-842855.4,USD
C-948749,EL6246HID,2024-12-31,4348.0,408.3913,1775685.37,831265.81,944419.56,USD
C-948749,07IF2GOG7,2024-12-31,6626.0,411.9929,2729864.96,1014668.7,1715196.26,USD
C-948749,EP7Y6WKTA,2024-12-31,1299.0,137.8821,179108.85,38729.3,140379.55,USD
C-948749,4COWGZRIX,2024-12-31,6483.0,57.794,374678.5,2430705.16,-2056026.66,USD
C-948749,H2ZQU7EEQ,2024-12-31,8496.0,390.4368,3317151.05,2008185.64,1308965.41,USD
C-948749,RIPZIM6CF,2024-12-31,9227.0,361.0511,3331418.5,3106623.28,224795.22,USD
C-948749,R7KO64T02,2024-12-31,5415.0,216.6892,1173372.02,979697.67,193674.35,USD
C-948749,13JCAT9MX,2024-12-31,3577.0,22.7974,81546.3,997372.33,-915826.03,USD
C-948749,8HAFEYUHZ,2024-12-31,7398.0,303.726,2246964.95,1102736.87,1144228.08,USD
C-948749,V0E38DALY,2024-12-31,5372.0,438.769,2357067.07,1603256.86,753810.21,USD
C-948749,HV3IZKY22,2024-12-31,7368.0,209.7292,1545284.75,2447187.61,-901902.86,USD
C-948749,KQ1UYMRLR,2024-12-31,7828.0,246.2162,1927380.41,1298570.06,628810.35,USD
C-948749,KV5USGIOT,2024-12-31,6354.0,341.4494,2169569.49,1964060.45,205509.04,USD
C-948749,HR09SKDGI,2024-12-31,5282.0,367.3655,1940424.57,453502.35,1486922.22,USD
C-948749,QPGB7R3OC,2024-12-31,1775.0,358.7077,636706.17,569291.57,67414.6,USD
C-948749,FUK9E1V2I,2024-12-31,5004.0,58.6712,293590.68,797055.75,-503465.07,USD
C-948749,XFGCAQVKI,2024-12-31,4786.0,429.0361,2053366.77,1194695.67,858671.1,USD
C-948749,3U1GSPK9P,2024-12-31,2534.0,259.9977,658834.17,705083.61,-46249.44,USD
C-948749,DJE153A5Q,2024-12-31,2580.0,471.1659,1215608.02,779442.82,436165.2,USD
C-948749,QRL1N759I,2024-12-31,3004.0,408.5192,1227191.68,195025.95,1032165.73,USD
C-948749,B0Z3NX39R,2024-12-31,10432.0,20.4554,213390.73,2057452.06,-1844061.33,USD
C-948749,0361I2HGJ,2024-12-31,6612.0,39.3381,260103.52,2462982.7,-2202879.18,USD
C-948749,QW7LVXWQZ,2024-12-31,9234.0,333.1926,3076700.47,3223031.63,-146331.16,USD
C-948749,H5LF6A4FE,2024-12-31,8120.0,198.6474,1613016.89,2628823.58,-1015806.69,USD
C-948749,CQNVQHW06,2024-12-31,7221.0,268.6373,1939829.94,2825737.22,-885907.28,USD
C-948749,VMUHXID4N,2024-12-31,1407.0,403.0874,567143.97,32557.28,534586.69,USD
C-948749,LA0GNZS43,2024-12-31,2062.0,275.2748,567616.64,194137.92,373478.72,USD
C-948749,MLGSES6M0,2024-12-31,3101.0,349.3826,1083435.44,1051608.95,31826.49,USD
C-948749,349DXBZ9S,2024-12-31,7993.0,480.8025,3843054.38,1214432.44,2628621.94,USD
C-948749,J48VFCX7L,2024-12-31,6320.0,292.9708,1851575.46,1554808.43,296767.03,USD
C-948749,GYW6ZBNZ8,2024-12-31,131.0,452.0141,59213.85,29155.56,30058.29,USD
C-948749,7OONNCILD,2024-12-31,2459.0,472.0794,1160843.24,683217.9,477625.34,USD
C-948749,EK3ZEZQAC,2024-12-31,5079.0,11.5725,58776.73,992971.65,-934194.92,USD
C-948749,T0SEKKBP2,2024-12-31,2738.0,24.9586,68336.65,630996.24,-562659.59,USD
C-948749,KBHB7S9TJ,2024-12-31,2911.0,329.9443,960467.86,1160216.91,-199749.05,USD
C-948749,J98CWN2Y8,2024-12-31,1711.0,326.0644,557896.19,455067.7,102828.49,USD
C-948749,389YZTKKF,2024-12-31,6955.0,394.7194,2745273.43,1038384.63,1706888.8,USD
C-948749,WWDXVUGW6,2024-12-31,3100.0,466.5678,1446360.18,509963.95,936396.23,USD
C-948749,F5L9MO1SD,2024-12-31,3867.0,436.7211,1688800.49,1818525.58,-129725.09,USD
C-948749,JIDKNWI5F,2024-12-31,7935.0,280.2796,2224018.63,1095848.16,1128170.47,USD
C-948749,MBR5XQT4P,2024-12-31,4450.0,277.7329,1235911.4,1928628.12,-692716.72,USD
C-948749,BZ2SF6F7L,2024-12-31,5721.0,103.0873,589762.44,1224320.07,-634557.63,USD
C-948749,WW4FYB8DA,2024-12-31,647.0,266.7008,172555.42,286946.51,-114391.09,USD
C-948749,231YV2STN,2024-12-31,3883.0,173.3514,673123.49,1299943.69,-626820.2,USD
C-948749,HCPZTC69Q,2024-12-31,6642.0,103.0429,684410.94,1678357.95,-993947.01,USD
C-948749,119XP9N56,2024-12-31,2328.0,52.2355,121604.24,468104.46,-346500.22,USD
C-948749,QZPNIQFG5,2024-12-31,6682.0,83.3215,556754.26,1689671.06,-1132916.8,USD
C-948749,50ATVZKHI,2024-12-31,10305.0,121.928,1256468.04,1314232.45,-57764.41,USD
C-948749,T7M1R00Q0,2024-12-31,7130.0,321.9604,2295577.65,2400291.4,-104713.75,USD
C-948749,RATATJ9A3,2024-12-31,3547.0,386.7892,1371941.29,1040437.02,331504.27,USD
C-948749,8V1ZOCFI4,2024-12-31,1508.0,86.4639,130387.56,389479.76,-259092.2,USD
C-948749,1F90S9BP4,2024-12-31,7236.0,113.0566,818077.56,3086439.3,-2268361.74,USD
C-948749,VN1KICJN2,2024-12-31,3176.0,286.8312,910975.89,1193649.49,-282673.6,USD
C-948749,MD7Q1DDPU,2024-12-31,5731.0,453.5391,2599232.58,2014946.37,584286.21,USD
C-948749,AMDVLNKND,2024-12-31,1551.0,406.9052,631109.97,314721.98,316387.99,USD
C-948749,NQYYF9RK7,2024-12-31,2511.0,60.3741,151599.37,650939.72,-499340.35,USD
C-948749,FLQHRRPZL,2024-12-31,4519.0,396.7973,1793127.0,2063583.53,-270456.53,USD
C-948749,E4XYF9IGF,2024-12-31,4280.0,166.7645,713752.06,369906.69,343845.37,USD
C-948749,GWYX9TRFL,2024-12-31,1187.0,74.5956,88544.98,284256.29,-195711.31,USD
C-948749,1K9QM3P91,2024-12-31,3827.0,80.8479,309404.91,1084799.7,-775394.79,USD
C-948749,VMZWFFHHC,2024-12-31,8671.0,384.7198,3335905.39,1387260.54,1948644.85,USD
C-832052,R64DPJA1W,2024-12-31,4043.0,92.9838,375933.5,1598051.37,-1222117.87,USD
C-832052,PZUE8YFBN,2024-12-31,6335.0,136.3342,863677.16,2018732.85,-1155055.69,USD
C-832052,SWM31YIHA,2024-12-31,7312.0,350.3249,2561575.67,2889191.45,-327615.78,USD
C-832052,4COWGZRIX,2024-12-31,7605.0,57.794,439523.37,2669275.49,-2229752.12,USD
C-832052,GSXW71Q3V,2024-12-31,3343.0,311.806,1042367.46,602648.82,439718.64,USD
C-832052,TMQLIZL08,2024-12-31,4420.0,39.099,172817.58,398616.25,-225798.67,USD
C-832052,3CFL0UKEY,2024-12-31,11454.0,156.7059,1794909.38,3650708.32,-1855798.94,USD
C-832052,J2O7S3KKV,2024-12-31,5492.0,332.8829,1828192.89,754322.62,1073870.27,USD
C-832052,2JWOCLYT8,2024-12-31,5006.0,367.2708,1838557.62,1574065.67,264491.95,USD
C-832052,C5WI6FQJJ,2024-12-31,3960.0,73.0118,289126.73,538281.78,-249155.05,USD
C-832052,0361I2HGJ,2024-12-31,9197.0,39.3381,361792.51,3705239.38,-3343446.87,USD
C-832052,HX8BM92H3,2024-12-31,2847.0,439.5284,1251337.35,297090.43,954246.92,USD
C-832052,XB94PDZP6,2024-12-31,8807.0,262.2262,2309426.14,2081895.37,227530.77,USD
C-832052,CJWTL9TQV,2024-12-31,2014.0,274.0698,551976.58,304887.51,247089.07,USD
C-832052,PXNF7C3DD,2024-12-31,1734.0,303.409,526111.21,571717.85,-45606.64,USD
C-832052,TNQFLL7V5,2024-12-31,2148.0,395.9965,850600.48,414047.62,436552.86,USD
C-832052,MLGSES6M0,2024-12-31,7661.0,349.3826,2676620.1,2165352.32,511267.78,USD
C-832052,7UWW5WFCP,2024-12-31,866.0,315.5232,273243.09,182481.7,90761.39,USD
C-832052,NKOMV2XCD,2024-12-31,6539.0,495.0393,3237061.98,2470496.22,766565.76,USD
C-832052,2SPFHV5BR,2024-12-31,5904.0,394.7842,2330805.92,2424349.47,-93543.55,USD
C-832052,EK3ZEZQAC,2024-12-31,4155.0,11.5725,48083.74,912406.07,-864322.33,USD
C-832052,NN0MCIXDU,2024-12-31,7593.0,477.4744,3625463.12,2273571.75,1351891.37,USD
C-832052,KBHB7S9TJ,2024-12-31,4220.0,329.9443,1392364.95,1089009.4,303355.55,USD
C-832052,DLKQZFPQ0,2024-12-31,3375.0,367.1274,1239054.98,219549.25,1019505.73,USD
C-832052,J98CWN2Y8,2024-12-31,2109.0,326.0644,687669.82,608320.8,79349.02,USD
C-832052,ENLK8AGS6,2024-12-31,3046.0,163.0859,496759.65,1128839.38,-632079.73,USD
C-832052,QYM52XG8P,2024-12-31,926.0,472.1203,437183.4,169639.78,267543.62,USD
C-832052,FFLZM764J,2024-12-31,6790.0,408.8894,2776359.03,1985328.56,791030.47,USD
C-832052,WWDXVUGW6,2024-12-31,411.0,466.5678,191759.37,177964.27,13795.1,USD
C-832052,F5L9MO1SD,2024-12-31,3387.0,436.7211,1479174.37,431742.35,1047432.02,USD
C-832052,L1RSRLA8S,2024-12-31,5332.0,199.5026,1063747.86,1226642.06,-162894.2,USD
C-832052,VEDN9UNFV,2024-12-31,5113.0,454.936,2326087.77,1799982.41,526105.36,USD
C-832052,M3TZK3NY9,2024-12-31,4136.0,119.3674,493703.57,1451785.72,-958082.15,USD
C-832052,RN8QTTY5Y,2024-12-31,3072.0,156.2003,479847.32,638760.04,-158912.72,USD
C-832052,X6DUT076G,2024-12-31,5714.0,239.6686,1369466.38,2153198.8,-783732.42,USD
C-832052,E6KWHEF0V,2024-12-31,5764.0,132.6526,764609.59,783397.31,-18787.72,USD
C-832052,QCEOUUYLA,2024-12-31,5970.0,233.6344,1394797.37,1785044.11,-390246.74,USD
C-832052,HCPZTC69Q,2024-12-31,4261.0,103.0429,439065.8,147885.67,291180.13,USD
C-832052,QZPNIQFG5,2024-12-31,4349.0,83.3215,362365.2,925130.08,-562764.88,USD
C-832052,BPT11F9I6,2024-12-31,3041.0,234.5109,713147.65,566981.62,146166.03,USD
C-832052,1R4KZ36U8,2024-12-31,6016.0,242.114,1456557.82,1210280.52,246277.3,USD
C-832052,T7M1R00Q0,2024-12-31,2630.0,321.9604,846755.85,615484.19,231271.66,USD
C-832052,ZR7TXCB48,2024-12-31,10452.0,110.1061,1150828.96,3512718.49,-2361889.53,USD
C-832052,DDFGS3JON,2024-12-31,1038.0,455.8369,473158.7,124589.69,348569.01,USD
C-832052,8V1ZOCFI4,2024-12-31,4582.0,86.4639,396177.59,531916.84,-135739.25,USD
C-832052,SYGJJFGJK,2024-12-31,3108.0,138.7282,431167.25,1028198.86,-597031.61,USD
C-832052,7ZRWQEAO4,2024-12-31,2535.0,121.3169,307538.34,733231.67,-425693.33,USD
C-832052,0W82LK2N7,2024-12-31,5876.0,198.1038,1164057.93,415573.61,748484.32,USD
C-832052,B8Z3V6DIX,2024-12-31,8668.0,428.3974,3713348.66,3352571.17,360777.49,USD
C-832052,HKZ2U2TNH,2024-12-31,5271.0,496.627,2617720.92,1129883.07,1487837.85,USD
C-832052,VYLIENFNV,2024-12-31,4455.0,379.3014,1689787.74,1770920.37,-81132.63,USD
C-832052,1K9QM3P91,2024-12-31,1142.0,80.8479,92328.3,363642.26,-271313.96,USD
C-391369,NF4ZW9XA3,2024-12-31,2123.0,372.9962,791870.93,311437.16,480433.77,USD
C-391369,EL6246HID,2024-12-31,2268.0,408.3913,926231.47,521564.48,404666.99,USD
C-391369,FZNBQH7M3,2024-12-31,4435.0,292.741,1298306.34,1347696.92,-49390.58,USD
C-391369,EP7Y6WKTA,2024-12-31,1434.0,137.8821,197722.93,625837.31,-428114.38,USD
C-391369,2VLPYS280,2024-12-31,7000.0,88.0456,616319.2,1636074.04,-1019754.84,USD
C-391369,SWM31YIHA,2024-12-31,187.0,350.3249,65510.76,74183.61,-8672.85,USD
C-391369,4COWGZRIX,2024-12-31,8685.0,57.794,501940.89,2704026.48,-2202085.59,USD
C-391369,R7KO64T02,2024-12-31,945.0,216.6892,204771.29,148194.43,56576.86,USD
C-391369,13JCAT9MX,2024-12-31,5709.0,22.7974,130150.36,2461516.1,-2331365.74,USD
C-391369,8HAFEYUHZ,2024-12-31,8059.0,303.726,2447727.83,1609695.29,838032.54,USD
C-391369,V0E38DALY,2024-12-31,5390.0,438.769,2364964.91,1304926.51,1060038.4,USD
C-391369,HV3IZKY22,2024-12-31,4808.0,209.7292,1008377.99,170839.78,837538.21,USD
C-391369,KV5USGIOT,2024-12-31,2782.0,341.4494,949912.23,1026611.17,-76698.94,USD
C-391369,ZQAKOIXNT,2024-12-31,9834.0,250.6117,2464515.46,3637364.15,-1172848.69,USD
C-391369,J2O7S3KKV,2024-12-31,3905.0,332.8829,1299907.72,717760.87,582146.85,USD
C-391369,0361I2HGJ,2024-12-31,1092.0,39.3381,42957.21,141439.83,-98482.62,USD
C-391369,PXNF7C3DD,2024-12-31,4027.0,303.409,1221828.04,782215.96,439612.08,USD
C-391369,VMUHXID4N,2024-12-31,7700.0,403.0874,3103772.98,1622801.78,1480971.2,USD
C-391369,TNQFLL7V5,2024-12-31,7330.0,395.9965,2902654.34,602498.56,2300155.78,USD
C-391369,BA75UUZPE,2024-12-31,4989.0,254.79,1271147.31,971024.28,300123.03,USD
C-391369,MLGSES6M0,2024-12-31,1401.0,349.3826,489485.02,344987.7,144497.32,USD
C-391369,4D145BM1E,2024-12-31,3340.0,288.5026,963598.68,700817.18,262781.5,USD
C-391369,GYW6ZBNZ8,2024-12-31,4343.0,452.0141,1963097.24,1121816.9,841280.34,USD
C-391369,2II826GYU,2024-12-31,1317.0,368.66,485525.22,592037.33,-106512.11,USD
C-391369,EK3ZEZQAC,2024-12-31,9752.0,11.5725,112855.02,2820566.89,-2707711.87,USD
C-391369,XD9CSS9TO,2024-12-31,4364.0,135.533,591466.01,1234342.16,-642876.15,USD
C-391369,M25LEN606,2024-12-31,2047.0,451.4412,924100.14,464842.83,459257.31,USD
C-391369,RR7S20CV3,2024-12-31,8502.0,349.826,2974220.65,3176702.73,-202482.08,USD
C-391369,EIXN8BFQN,2024-12-31,4879.0,309.1111,1508153.06,1635147.94,-126994.88,USD
C-391369,ENLK8AGS6,2024-12-31,3568.0,163.0859,581890.49,759394.38,-177503.89,USD
C-391369,389YZTKKF,2024-12-31,498.0,394.7194,196570.26,88002.26,108568.0,USD
C-391369,5COZROOUE,2024-12-31,1432.0,385.1646,551555.71,628308.5,-76752.79,USD
C-391369,5WVJX8UIB,2024-12-31,2622.0,285.2877,748024.35,221501.51,526522.84,USD
C-391369,9TR74QGEF,2024-12-31,1150.0,248.3054,285551.21,362423.69,-76872.48,USD
C-391369,231YV2STN,2024-12-31,2530.0,173.3514,438579.04,725410.83,-286831.79,USD
C-391369,QCEOUUYLA,2024-12-31,3944.0,233.6344,921454.07,1602132.34,-680678.27,USD
C-391369,85E4E9OE9,2024-12-31,6200.0,147.115,912113.0,1226937.35,-314824.35,USD
C-391369,BPT11F9I6,2024-12-31,4562.0,234.5109,1069838.73,1283626.06,-213787.33,USD
C-391369,YUBMXNSZO,2024-12-31,4792.0,133.8173,641252.5,555314.56,85937.94,USD
C-391369,1R4KZ36U8,2024-12-31,4808.0,242.114,1164084.11,772682.72,391401.39,USD
C-391369,IHX74D0GJ,2024-12-31,5591.0,350.838,1961535.26,1108150.62,853384.64,USD
C-391369,50ATVZKHI,2024-12-31,2959.0,121.928,360784.95,366847.65,-6062.7,USD
C-391369,IZK3C9XBO,2024-12-31,4447.0,265.1491,1179118.05,908464.71,270653.34,USD
C-391369,8V1ZOCFI4,2024-12-31,3908.0,86.4639,337900.92,1485167.1,-1147266.18,USD
C-391369,MD7Q1DDPU,2024-12-31,10716.0,453.5391,4860125.0,3703334.4,1156790.6,USD
C-391369,SYGJJFGJK,2024-12-31,4878.0,138.7282,676716.16,1586316.75,-909600.59,USD
C-391369,0W82LK2N7,2024-12-31,9617.0,198.1038,1905164.24,2477363.43,-572199.19,USD
C-391369,B8Z3V6DIX,2024-12-31,5980.0,428.3974,2561816.45,2143410.36,418406.09,USD
C-391369,E4XYF9IGF,2024-12-31,2514.0,166.7645,419245.95,1114163.56,-694917.61,USD
C-391369,GWYX9TRFL,2024-12-31,2739.0,74.5956,204317.35,267625.77,-63308.42,USD
C-391369,VMZWFFHHC,2024-12-31,4820.0,384.7198,1854349.44,1344791.11,509558.33,USD
C-900581,L1CQ99CHJ,2024-12-31,5116.0,63.2187,323426.87,1578690.42,-1255263.55,USD
C-900581,7EEDTJVZH,2024-12-31,2000.0,448.2034,896406.8,776022.2,120384.6,USD
C-900581,PZUE8YFBN,2024-12-31,6252.0,136.3342,852361.42,863333.95,-10972.53,USD
C-900581,WZS3T60RJ,2024-12-31,3964.0,166.5542,660220.85,925487.76,-265266.91,USD
C-900581,HOLQC3O18,2024-12-31,2724.0,284.6441,775370.53,771728.15,3642.38,USD
C-900581,R7KO64T02,2024-12-31,11795.0,216.6892,2555849.11,2488832.03,67017.08,USD
C-900581,HR09SKDGI,2024-12-31,1437.0,367.3655,527904.22,239797.69,288106.53,USD
C-900581,XFGCAQVKI,2024-12-31,4701.0,429.0361,2016898.71,1338421.54,678477.17,USD
C-900581,SRCBPLJD8,2024-12-31,5466.0,407.745,2228734.17,1292062.49,936671.68,USD
C-900581,MLY4LYK83,2024-12-31,564.0,474.1163,267401.59,261545.3,5856.29,USD
C-900581,RZSJ49ITN,2024-12-31,3809.0,29.155,111051.4,1199592.93,-1088541.53,USD
C-900581,QRL1N759I,2024-12-31,5808.0,408.5192,2372679.51,1864966.55,507712.96,USD
C-900581,B0Z3NX39R,2024-12-31,4079.0,20.4554,83437.58,1304812.55,-1221374.97,USD
C-900581,F8KRD5EQY,2024-12-31,7082.0,134.4137,951917.82,2084242.43,-1132324.61,USD
C-900581,H5LF6A4FE,2024-12-31,7254.0,198.6474,1440988.24,1597284.81,-156296.57,USD
C-900581,XB94PDZP6,2024-12-31,10141.0,262.2262,2659235.89,3590380.95,-931145.06,USD
C-900581,CJWTL9TQV,2024-12-31,8165.0,274.0698,2237779.92,2468736.52,-230956.6,USD
C-900581,UVULEMX15,2024-12-31,1471.0,79.6971,117234.43,409661.73,-292427.3,USD
C-900581,3493WXA73,2024-12-31,4466.0,400.0453,1786602.31,1657945.98,128656.33,USD
C-900581,2W37D4IVS,2024-12-31,6313.0,47.1681,297772.22,2005610.31,-1707838.09,USD
C-900581,NKOMV2XCD,2024-12-31,1566.0,495.0393,775231.54,637936.12,137295.42,USD
C-900581,YSAL8M1G9,2024-12-31,7178.0,36.3776,261118.41,2447408.86,-2186290.45,USD
C-900581,4D145BM1E,2024-12-31,6124.0,288.5026,1766789.92,1426765.7,340024.22,USD
C-900581,GYW6ZBNZ8,2024-12-31,4842.0,452.0141,2188652.27,1711218.8,477433.47,USD
C-900581,7OONNCILD,2024-12-31,2843.0,472.0794,1342121.73,627688.8,714432.93,USD
C-900581,T0SEKKBP2,2024-12-31,3496.0,24.9586,87255.27,530878.84,-443623.57,USD
C-900581,NN0MCIXDU,2024-12-31,6954.0,477.4744,3320356.98,2582446.92,737910.06,USD
C-900581,KBHB7S9TJ,2024-12-31,10269.0,329.9443,3388198.02,3267125.87,121072.15,USD
