fund_code,isin_identifier,nav_date,shares_held,nav_per_share,total_nav_value,book_cost,currency_code
FND-0007,USFLQHRRPZL2,2024-12-31,11009.0,397.2189,4372982.87,2562238.58,USD
FND-0007,USIOGXPBWHV5,2024-12-31,5365.0,36.7493,197159.99,1807832.64,USD
FND-0007,USE13N3BZT96,2024-12-31,2912.0,299.1965,871260.21,1126903.23,USD
FND-0008,USR64DPJA1W5,2024-12-31,1515.0,93.337,141405.55,739564.52,USD
FND-0008,USEL6246HID9,2024-12-31,4741.0,406.3929,1926708.74,545591.49,USD
FND-0008,USXOKC1MSY46,2024-12-31,2033.0,61.655,125344.62,347081.82,USD
FND-0008,US5JU9BVM2P2,2024-12-31,906.0,442.2119,400643.98,356479.92,USD
FND-0008,US6GBPS3Y708,2024-12-31,2021.0,290.3105,586717.52,491267.91,USD
FND-0008,US2VLPYS2809,2024-12-31,2790.0,88.0828,245751.01,657518.59,USD
FND-0008,US4COWGZRIX9,2024-12-31,4270.0,57.7313,246512.65,901787.47,USD
FND-0008,USWZS3T60RJ7,2024-12-31,727.0,166.9388,121364.51,52697.24,USD
FND-0008,USR7KO64T027,2024-12-31,4849.0,217.7264,1055755.31,543655.18,USD
FND-0008,USHV3IZKY220,2024-12-31,3562.0,210.3805,749375.34,635290.54,USD
FND-0008,USKQ1UYMRLR6,2024-12-31,6580.0,245.9957,1618651.71,1743994.18,USD
FND-0008,USZEBBK7W1D2,2024-12-31,244.0,366.0993,89328.23,45958.72,USD
FND-0008,USQPGB7R3OC9,2024-12-31,2304.0,359.5807,828473.93,855474.03,USD
FND-0008,US6KVPUC8D14,2024-12-31,4059.0,349.6595,1419267.91,1321824.85,USD
FND-0008,USDJE153A5Q4,2024-12-31,6023.0,470.5166,2833921.48,964599.06,USD
FND-0008,USRZSJ49ITN0,2024-12-31,6119.0,29.2299,178857.76,1773248.98,USD
FND-0008,USJ2O7S3KKV2,2024-12-31,6636.0,333.5047,2213137.19,1652444.42,USD
FND-0008,USB0Z3NX39R2,2024-12-31,3245.0,20.4559,66379.4,244516.27,USD
FND-0008,USBCW790PDW9,2024-12-31,777.0,277.796,215847.49,140952.91,USD
FND-0008,US0361I2HGJ0,2024-12-31,3423.0,39.4752,135123.61,164613.1,USD
FND-0008,USET8T63J3R6,2024-12-31,7233.0,38.9547,281759.35,805526.28,USD
FND-0008,US4X1ZHQIMQ0,2024-12-31,7037.0,22.5649,158789.2,1941996.9,USD
FND-0008,USUVULEMX155,2024-12-31,3274.0,79.3858,259909.11,1127096.17,USD
FND-0008,US3493WXA732,2024-12-31,4206.0,398.7067,1676960.38,1249013.85,USD
FND-0008,USMLGSES6M05,2024-12-31,9707.0,349.1602,3389298.06,2211648.42,USD
FND-0008,US349DXBZ9S3,2024-12-31,6466.0,479.0021,3097227.58,1779228.63,USD
FND-0008,US2II826GYU2,2024-12-31,5791.0,369.4135,2139273.58,2062368.92,USD
FND-0008,US2SPFHV5BR9,2024-12-31,1434.0,395.2417,566776.6,536535.1,USD
FND-0008,UST0SEKKBP27,2024-12-31,4168.0,24.9537,104007.02,1498592.23,USD
FND-0008,USJ98CWN2Y85,2024-12-31,1361.0,324.4461,441571.14,367675.51,USD
FND-0008,USZHWY9HECG4,2024-12-31,2549.0,156.7219,399484.12,275804.92,USD
FND-0008,USSEHE2ATN27,2024-12-31,6884.0,412.2758,2838106.61,1971240.73,USD
FND-0008,USFFLZM764J2,2024-12-31,5888.0,408.9349,2407808.69,1307833.02,USD
FND-0008,USF5L9MO1SD6,2024-12-31,4561.0,435.4026,1985871.26,1266084.75,USD
FND-0008,USJIDKNWI5F1,2024-12-31,4025.0,279.8869,1126544.77,1253371.08,USD
FND-0008,USMBR5XQT4P0,2024-12-31,10049.0,278.6805,2800460.34,4193037.97,USD
FND-0008,USWW4FYB8DA7,2024-12-31,5483.0,267.7025,1467812.81,998904.27,USD
FND-0008,USR8KK791ZY9,2024-12-31,3041.0,91.6125,278593.61,1025825.99,USD
FND-0008,USM72JEYN931,2024-12-31,4449.0,55.4847,246851.43,1390276.54,USD
FND-0008,USKZMPJRHT79,2024-12-31,2014.0,452.7428,911824.0,257757.99,USD
FND-0008,USX6DUT076G8,2024-12-31,4326.0,238.6064,1032211.29,1445704.67,USD
FND-0008,US231YV2STN1,2024-12-31,3572.0,173.0462,618121.03,471470.03,USD
FND-0008,USHCPZTC69Q9,2024-12-31,5527.0,102.9996,569278.79,2579900.01,USD
FND-0008,USIHX74D0GJ5,2024-12-31,4937.0,350.9422,1732601.64,2006009.8,USD
FND-0008,USG10UR5L8A6,2024-12-31,9505.0,205.8907,1956991.1,3644460.6,USD
FND-0008,US9RIVH6T1N9,2024-12-31,4898.0,66.1175,323843.52,1359121.31,USD
FND-0008,US50ATVZKHI3,2024-12-31,5611.0,121.9017,683990.44,2385894.97,USD
FND-0008,UST7M1R00Q00,2024-12-31,6505.0,323.0649,2101537.17,2083207.39,USD
FND-0008,USDDFGS3JON2,2024-12-31,4752.0,454.0686,2157733.99,1655785.32,USD
FND-0008,USWZC4XL9969,2024-12-31,9498.0,142.8566,1356851.99,3654161.39,USD
FND-0008,USVN1KICJN27,2024-12-31,2311.0,286.3946,661857.92,849774.81,USD
FND-0008,USAMDVLNKND4,2024-12-31,6344.0,407.7123,2586526.83,615940.74,USD
FND-0008,US7ZRWQEAO47,2024-12-31,3744.0,121.6815,455575.54,621886.51,USD
FND-0008,USWIXZ2C9RO0,2024-12-31,8092.0,12.773,103359.12,2103324.8,USD
FND-0008,USB8Z3V6DIX6,2024-12-31,422.0,427.5139,180410.87,182129.92,USD
FND-0008,USNQYYF9RK73,2024-12-31,2551.0,60.4734,154267.64,433389.65,USD
FND-0008,USIOGXPBWHV5,2024-12-31,2499.0,36.7277,91782.52,987508.13,USD
FND-0008,USVYLIENFNV8,2024-12-31,6553.0,378.8887,2482857.65,762050.05,USD
FND-0008,USCB1KJTGQ02,2024-12-31,5419.0,108.9826,590576.71,1433783.26,USD
FND-0009,USEL6246HID9,2024-12-31,4348.0,406.7799,1768679.01,831265.81,USD
FND-0009,US07IF2GOG73,2024-12-31,6626.0,410.1373,2717569.75,1014668.7,USD
FND-0009,USEP7Y6WKTA5,2024-12-31,1299.0,138.5017,179913.71,38729.3,USD
FND-0009,US4COWGZRIX9,2024-12-31,6483.0,57.6144,373514.16,2430705.16,USD
FND-0009,USH2ZQU7EEQ9,2024-12-31,8496.0,390.0878,3314185.95,2008185.64,USD
FND-0009,USRIPZIM6CF6,2024-12-31,9227.0,360.2134,3323689.04,3106623.28,USD
FND-0009,USR7KO64T027,2024-12-31,5415.0,216.1446,1170423.01,979697.67,USD
FND-0009,US13JCAT9MX6,2024-12-31,3577.0,22.9051,81931.54,997372.33,USD
FND-0009,US8HAFEYUHZ8,2024-12-31,7398.0,304.8227,2255078.33,1102736.87,USD
FND-0009,USV0E38DALY2,2024-12-31,5372.0,437.9805,2352831.25,1603256.86,USD
FND-0009,USHV3IZKY220,2024-12-31,7368.0,209.8124,1545897.76,2447187.61,USD
FND-0009,USKQ1UYMRLR6,2024-12-31,7828.0,247.3742,1936445.24,1298570.06,USD
FND-0009,USKV5USGIOT9,2024-12-31,6354.0,342.2533,2174677.47,1964060.45,USD
FND-0009,USHR09SKDGI6,2024-12-31,5282.0,368.6085,1946990.1,453502.35,USD
FND-0009,USQPGB7R3OC9,2024-12-31,1775.0,358.5936,636503.64,569291.57,USD
FND-0009,USFUK9E1V2I8,2024-12-31,5004.0,58.4751,292609.4,797055.75,USD
FND-0009,USXFGCAQVKI9,2024-12-31,4786.0,429.2865,2054565.19,1194695.67,USD
FND-0009,US3U1GSPK9P5,2024-12-31,2534.0,259.0419,656412.17,705083.61,USD
FND-0009,USDJE153A5Q4,2024-12-31,2580.0,469.6699,1211748.34,779442.82,USD
FND-0009,USQRL1N759I5,2024-12-31,3004.0,406.8159,1222074.96,195025.95,USD
FND-0009,USB0Z3NX39R2,2024-12-31,10432.0,20.4953,213806.97,2057452.06,USD
FND-0009,US0361I2HGJ0,2024-12-31,6612.0,39.1697,258990.06,2462982.7,USD
FND-0009,USQW7LVXWQZ1,2024-12-31,9234.0,333.6902,3081295.31,3223031.63,USD
FND-0009,USH5LF6A4FE5,2024-12-31,8120.0,199.0585,1616355.02,2628823.58,USD
FND-0009,USCQNVQHW061,2024-12-31,7221.0,269.3141,1944717.12,2825737.22,USD
FND-0009,USVMUHXID4N9,2024-12-31,1407.0,404.1126,568586.43,32557.28,USD
FND-0009,USLA0GNZS438,2024-12-31,2062.0,276.1103,569339.44,194137.92,USD
FND-0009,USMLGSES6M05,2024-12-31,3101.0,350.073,1085576.37,1051608.95,USD
FND-0009,US349DXBZ9S3,2024-12-31,7993.0,480.8645,3843549.95,1214432.44,USD
FND-0009,USJ48VFCX7L8,2024-12-31,6320.0,291.9586,1845178.35,1554808.43,USD
FND-0009,USGYW6ZBNZ88,2024-12-31,131.0,453.0054,59343.71,29155.56,USD
FND-0009,US7OONNCILD3,2024-12-31,2459.0,471.5819,1159619.89,683217.9,USD
FND-0009,USEK3ZEZQAC7,2024-12-31,5079.0,11.6276,59056.58,992971.65,USD
FND-0009,UST0SEKKBP27,2024-12-31,2738.0,24.918,68225.48,630996.24,USD
FND-0009,USKBHB7S9TJ9,2024-12-31,2911.0,329.8389,960161.04,1160216.91,USD
FND-0009,USJ98CWN2Y85,2024-12-31,1711.0,325.7904,557427.37,455067.7,USD
FND-0009,US389YZTKKF1,2024-12-31,6955.0,395.1343,2748159.06,1038384.63,USD
FND-0009,USWWDXVUGW63,2024-12-31,3100.0,464.3465,1439474.15,509963.95,USD
FND-0009,USF5L9MO1SD6,2024-12-31,3867.0,435.4257,1683791.18,1818525.58,USD
FND-0009,USJIDKNWI5F1,2024-12-31,7935.0,281.1554,2230968.1,1095848.16,USD
FND-0009,USMBR5XQT4P0,2024-12-31,4450.0,276.6308,1231007.06,1928628.12,USD
FND-0009,USBZ2SF6F7L8,2024-12-31,5721.0,103.0864,589757.29,1224320.07,USD
FND-0009,USWW4FYB8DA7,2024-12-31,647.0,266.386,172351.74,286946.51,USD
FND-0009,US231YV2STN1,2024-12-31,3883.0,172.7548,670806.89,1299943.69,USD
FND-0009,USHCPZTC69Q9,2024-12-31,6642.0,103.3988,686774.83,1678357.95,USD
FND-0009,US119XP9N560,2024-12-31,2328.0,52.4084,122006.76,468104.46,USD
FND-0009,USQZPNIQFG57,2024-12-31,6682.0,83.4452,557580.83,1689671.06,USD
FND-0009,US50ATVZKHI3,2024-12-31,10305.0,121.7725,1254865.61,1314232.45,USD
FND-0009,UST7M1R00Q00,2024-12-31,7130.0,322.7135,2300947.25,2400291.4,USD
FND-0009,USRATATJ9A34,2024-12-31,3547.0,386.4695,1370807.32,1040437.02,USD
FND-0009,US8V1ZOCFI46,2024-12-31,1508.0,86.6966,130738.47,389479.76,USD
FND-0009,US1F90S9BP40,2024-12-31,7236.0,113.4151,820671.66,3086439.3,USD
FND-0009,USVN1KICJN27,2024-12-31,3176.0,287.8263,914136.33,1193649.49,USD
FND-0009,USMD7Q1DDPU8,2024-12-31,5731.0,452.6416,2594089.01,2014946.37,USD
FND-0009,USAMDVLNKND4,2024-12-31,1551.0,408.2704,633227.39,314721.98,USD
FND-0009,USNQYYF9RK73,2024-12-31,2511.0,60.4315,151743.5,650939.72,USD
FND-0009,USFLQHRRPZL2,2024-12-31,4519.0,397.4813,1796217.99,2063583.53,USD
FND-0009,USE4XYF9IGF6,2024-12-31,4280.0,167.2663,715899.76,369906.69,USD
FND-0009,USGWYX9TRFL4,2024-12-31,1187.0,74.6779,88642.67,284256.29,USD
FND-0009,US1K9QM3P914,2024-12-31,3827.0,80.8165,309284.75,1084799.7,USD
FND-0009,USVMZWFFHHC4,2024-12-31,8671.0,383.0669,3321573.09,1387260.54,USD
FND-0010,USR64DPJA1W5,2024-12-31,4043.0,93.0383,376153.85,1598051.37,USD
FND-0010,USPZUE8YFBN3,2024-12-31,6335.0,136.5495,865041.08,2018732.85,USD
FND-0010,USSWM31YIHA3,2024-12-31,7312.0,350.8715,2565572.41,2889191.45,USD
FND-0010,US4COWGZRIX9,2024-12-31,7605.0,57.8986,440318.85,2669275.49,USD
FND-0010,USGSXW71Q3V5,2024-12-31,3343.0,310.2715,1037237.62,602648.82,USD
FND-0010,USTMQLIZL088,2024-12-31,4420.0,39.0237,172484.75,398616.25,USD
FND-0010,US3CFL0UKEY7,2024-12-31,11454.0,157.0929,1799342.08,3650708.32,USD
FND-0010,USJ2O7S3KKV2,2024-12-31,5492.0,332.139,1824107.39,754322.62,USD
FND-0010,US2JWOCLYT89,2024-12-31,5006.0,365.5416,1829901.25,1574065.67,USD
FND-0010,USC5WI6FQJJ0,2024-12-31,3960.0,73.252,290077.92,538281.78,USD
FND-0010,US0361I2HGJ0,2024-12-31,9197.0,39.3618,362010.47,3705239.38,USD
FND-0010,USHX8BM92H30,2024-12-31,2847.0,440.7596,1254842.58,297090.43,USD
FND-0010,USXB94PDZP69,2024-12-31,8807.0,261.3283,2301518.34,2081895.37,USD
FND-0010,USCJWTL9TQV6,2024-12-31,2014.0,275.1234,554098.53,304887.51,USD
FND-0010,USPXNF7C3DD2,2024-12-31,1734.0,302.9492,525313.91,571717.85,USD
FND-0010,USTNQFLL7V56,2024-12-31,2148.0,396.7346,852185.92,414047.62,USD
FND-0010,USMLGSES6M05,2024-12-31,7661.0,349.708,2679112.99,2165352.32,USD
FND-0010,US7UWW5WFCP8,2024-12-31,866.0,314.8583,272667.29,182481.7,USD
FND-0010,USNKOMV2XCD8,2024-12-31,6539.0,492.6661,3221543.63,2470496.22,USD
FND-0010,US2SPFHV5BR9,2024-12-31,5904.0,393.5808,2323701.04,2424349.47,USD
FND-0010,USEK3ZEZQAC7,2024-12-31,4155.0,11.5846,48134.01,912406.07,USD
FND-0010,USNN0MCIXDU2,2024-12-31,7593.0,479.7889,3643037.12,2273571.75,USD
FND-0010,USKBHB7S9TJ9,2024-12-31,4220.0,329.3947,1390045.63,1089009.4,USD
FND-0010,USDLKQZFPQ09,2024-12-31,3375.0,366.3679,1236491.66,219549.25,USD
FND-0010,USJ98CWN2Y85,2024-12-31,2109.0,324.7039,684800.53,608320.8,USD
FND-0010,USENLK8AGS64,2024-12-31,3046.0,163.0385,496615.27,1128839.38,USD
FND-0010,USQYM52XG8P9,2024-12-31,926.0,472.4505,437489.16,169639.78,USD
FND-0010,USFFLZM764J2,2024-12-31,6790.0,410.5918,2787918.32,1985328.56,USD
FND-0010,USWWDXVUGW63,2024-12-31,411.0,465.5363,191335.42,177964.27,USD
FND-0010,USF5L9MO1SD6,2024-12-31,3387.0,436.0416,1476872.9,431742.35,USD
FND-0010,USL1RSRLA8S9,2024-12-31,5332.0,199.2906,1062617.48,1226642.06,USD
FND-0010,USVEDN9UNFV7,2024-12-31,5113.0,457.1007,2337155.88,1799982.41,USD
FND-0010,USM3TZK3NY96,2024-12-31,4136.0,119.2692,493297.41,1451785.72,USD
FND-0010,USRN8QTTY5Y3,2024-12-31,3072.0,155.5059,477714.12,638760.04,USD
FND-0010,USX6DUT076G8,2024-12-31,5714.0,239.2002,1366789.94,2153198.8,USD
FND-0010,USE6KWHEF0V7,2024-12-31,5764.0,132.9114,766101.31,783397.31,USD
FND-0010,USQCEOUUYLA9,2024-12-31,5970.0,232.8073,1389859.58,1785044.11,USD
FND-0010,USHCPZTC69Q9,2024-12-31,4261.0,102.7548,437838.2,147885.67,USD
FND-0010,USQZPNIQFG57,2024-12-31,4349.0,83.6826,363935.63,925130.08,USD
FND-0010,USBPT11F9I63,2024-12-31,3041.0,233.9376,711404.24,566981.62,USD
FND-0010,US1R4KZ36U82,2024-12-31,6016.0,243.0877,1462415.6,1210280.52,USD
FND-0010,UST7M1R00Q00,2024-12-31,2630.0,320.9329,844053.53,615484.19,USD
FND-0010,USZR7TXCB484,2024-12-31,10452.0,110.0019,1149739.86,3512718.49,USD
FND-0010,USDDFGS3JON2,2024-12-31,1038.0,456.7855,474143.35,124589.69,USD
FND-0010,US8V1ZOCFI46,2024-12-31,4582.0,86.1638,394802.53,531916.84,USD
FND-0010,USSYGJJFGJK4,2024-12-31,3108.0,138.4071,430169.27,1028198.86,USD
FND-0010,US7ZRWQEAO47,2024-12-31,2535.0,121.1032,306996.61,733231.67,USD
FND-0010,US0W82LK2N73,2024-12-31,5876.0,197.7402,1161921.42,415573.61,USD
FND-0010,USB8Z3V6DIX6,2024-12-31,8668.0,427.4688,3705299.56,3352571.17,USD
FND-0010,USHKZ2U2TNH3,2024-12-31,5271.0,497.9849,2624878.41,1129883.07,USD
FND-0010,USVYLIENFNV8,2024-12-31,4455.0,378.2855,1685261.9,1770920.37,USD
FND-0010,US1K9QM3P914,2024-12-31,1142.0,80.468,91894.46,363642.26,USD
FND-0011,USNF4ZW9XA32,2024-12-31,2123.0,371.1644,787982.02,311437.16,USD
FND-0011,USEL6246HID9,2024-12-31,2268.0,408.5781,926655.13,521564.48,USD
FND-0011,USFZNBQH7M37,2024-12-31,4435.0,292.5856,1297617.14,1347696.92,USD
FND-0011,USEP7Y6WKTA5,2024-12-31,1434.0,137.4583,197115.2,625837.31,USD
FND-0011,US2VLPYS2809,2024-12-31,7000.0,87.7474,614231.8,1636074.04,USD
FND-0011,USSWM31YIHA3,2024-12-31,187.0,350.2372,65494.36,74183.61,USD
FND-0011,US4COWGZRIX9,2024-12-31,8685.0,57.5775,500060.59,2704026.48,USD
FND-0011,USR7KO64T027,2024-12-31,945.0,216.5229,204614.14,148194.43,USD
FND-0011,US13JCAT9MX6,2024-12-31,5709.0,22.8752,130594.52,2461516.1,USD
FND-0011,US8HAFEYUHZ8,2024-12-31,8059.0,304.726,2455786.83,1609695.29,USD
FND-0011,USV0E38DALY2,2024-12-31,5390.0,439.6336,2369625.1,1304926.51,USD
FND-0011,USHV3IZKY220,2024-12-31,4808.0,210.6444,1012778.28,170839.78,USD
FND-0011,USKV5USGIOT9,2024-12-31,2782.0,340.1291,946239.16,1026611.17,USD
FND-0011,USZQAKOIXNT6,2024-12-31,9834.0,250.5618,2464024.74,3637364.15,USD
FND-0011,USJ2O7S3KKV2,2024-12-31,3905.0,332.9848,1300305.64,717760.87,USD
FND-0011,US0361I2HGJ0,2024-12-31,1092.0,39.3624,42983.74,141439.83,USD
FND-0011,USPXNF7C3DD2,2024-12-31,4027.0,302.9939,1220156.44,782215.96,USD
FND-0011,USVMUHXID4N9,2024-12-31,7700.0,403.042,3103423.4,1622801.78,USD
FND-0011,USTNQFLL7V56,2024-12-31,7330.0,395.3773,2898115.61,602498.56,USD
FND-0011,USBA75UUZPE5,2024-12-31,4989.0,256.0611,1277488.83,971024.28,USD
FND-0011,USMLGSES6M05,2024-12-31,1401.0,349.5441,489711.28,344987.7,USD
FND-0011,US4D145BM1E3,2024-12-31,3340.0,287.587,960540.58,700817.18,USD
FND-0011,USGYW6ZBNZ88,2024-12-31,4343.0,451.3324,1960136.61,1121816.9,USD
FND-0011,US2II826GYU2,2024-12-31,1317.0,370.1606,487501.51,592037.33,USD
FND-0011,USEK3ZEZQAC7,2024-12-31,9752.0,11.6107,113227.55,2820566.89,USD
FND-0011,USXD9CSS9TO3,2024-12-31,4364.0,135.1448,589771.91,1234342.16,USD
FND-0011,USM25LEN6067,2024-12-31,2047.0,449.9657,921079.79,464842.83,USD
FND-0011,USRR7S20CV35,2024-12-31,8502.0,350.5118,2980051.32,3176702.73,USD
FND-0011,USEIXN8BFQN9,2024-12-31,4879.0,308.5976,1505647.69,1635147.94,USD
FND-0011,USENLK8AGS64,2024-12-31,3568.0,162.4187,579509.92,759394.38,USD
FND-0011,US389YZTKKF1,2024-12-31,498.0,394.1691,196296.21,88002.26,USD
FND-0011,US5COZROOUE3,2024-12-31,1432.0,386.276,553147.23,628308.5,USD
FND-0011,US5WVJX8UIB5,2024-12-31,2622.0,286.5393,751306.04,221501.51,USD
FND-0011,US9TR74QGEF5,2024-12-31,1150.0,249.1864,286564.36,362423.69,USD
FND-0011,US231YV2STN1,2024-12-31,2530.0,173.5983,439203.7,725410.83,USD
FND-0011,USQCEOUUYLA9,2024-12-31,3944.0,232.9771,918861.68,1602132.34,USD
FND-0011,US85E4E9OE99,2024-12-31,6200.0,146.5525,908625.5,1226937.35,USD
FND-0011,USBPT11F9I63,2024-12-31,4562.0,234.2341,1068575.96,1283626.06,USD
FND-0011,USYUBMXNSZO8,2024-12-31,4792.0,134.4194,644137.76,555314.56,USD
FND-0011,US1R4KZ36U82,2024-12-31,4808.0,242.8474,1167610.3,772682.72,USD
FND-0011,USIHX74D0GJ5,2024-12-31,5591.0,350.3066,1958564.2,1108150.62,USD
FND-0011,US50ATVZKHI3,2024-12-31,2959.0,121.8768,360633.45,366847.65,USD
FND-0011,USIZK3C9XBO3,2024-12-31,4447.0,265.9709,1182772.59,908464.71,USD
FND-0011,US8V1ZOCFI46,2024-12-31,3908.0,86.0704,336363.12,1485167.1,USD
FND-0011,USMD7Q1DDPU8,2024-12-31,10716.0,454.6142,4871645.77,3703334.4,USD
FND-0011,USSYGJJFGJK4,2024-12-31,4878.0,138.2862,674560.08,1586316.75,USD
FND-0011,US0W82LK2N73,2024-12-31,9617.0,197.7245,1901516.52,2477363.43,USD
FND-0011,USB8Z3V6DIX6,2024-12-31,5980.0,426.6628,2551443.54,2143410.36,USD
FND-0011,USE4XYF9IGF6,2024-12-31,2514.0,166.1417,417680.23,1114163.56,USD
FND-0011,USGWYX9TRFL4,2024-12-31,2739.0,74.7815,204826.53,267625.77,USD
FND-0011,USVMZWFFHHC4,2024-12-31,4820.0,383.8013,1849922.27,1344791.11,USD
FND-0012,USL1CQ99CHJ4,2024-12-31,5116.0,63.1648,323151.12,1578690.42,USD
FND-0012,US7EEDTJVZH7,2024-12-31,2000.0,447.0902,894180.4,776022.2,USD
FND-0012,USPZUE8YFBN3,2024-12-31,6252.0,136.529,853579.31,863333.95,USD
FND-0012,USWZS3T60RJ7,2024-12-31,3964.0,166.2065,658842.57,925487.76,USD
FND-0012,USHOLQC3O184,2024-12-31,2724.0,285.057,776495.27,771728.15,USD
FND-0012,USR7KO64T027,2024-12-31,11795.0,217.0567,2560183.78,2488832.03,USD
FND-0012,USHR09SKDGI6,2024-12-31,1437.0,368.3576,529329.87,239797.69,USD
FND-0012,USXFGCAQVKI9,2024-12-31,4701.0,431.0708,2026463.83,1338421.54,USD
FND-0012,USSRCBPLJD82,2024-12-31,5466.0,406.2459,2220540.09,1292062.49,USD
FND-0012,USMLY4LYK835,2024-12-31,564.0,472.1747,266306.53,261545.3,USD
FND-0012,USRZSJ49ITN0,2024-12-31,3809.0,29.2322,111345.45,1199592.93,USD
FND-0012,USQRL1N759I5,2024-12-31,5808.0,407.6459,2367607.39,1864966.55,USD
FND-0012,USB0Z3NX39R2,2024-12-31,4079.0,20.5,83619.5,1304812.55,USD
FND-0012,USF8KRD5EQY0,2024-12-31,7082.0,134.4315,952043.88,2084242.43,USD
FND-0012,USH5LF6A4FE5,2024-12-31,7254.0,197.9825,1436165.05,1597284.81,USD
FND-0012,USXB94PDZP69,2024-12-31,10141.0,263.0752,2667845.6,3590380.95,USD
FND-0012,USCJWTL9TQV6,2024-12-31,8165.0,273.7776,2235394.1,2468736.52,USD
FND-0012,USUVULEMX155,2024-12-31,1471.0,79.3945,116789.31,409661.73,USD
FND-0012,US3493WXA732,2024-12-31,4466.0,401.7739,1794322.24,1657945.98,USD
FND-0012,US2W37D4IVS6,2024-12-31,6313.0,46.9781,296572.75,2005610.31,USD
FND-0012,USNKOMV2XCD8,2024-12-31,1566.0,495.8878,776560.29,637936.12,USD
FND-0012,USYSAL8M1G97,2024-12-31,7178.0,36.2257,260028.07,2447408.86,USD
FND-0012,US4D145BM1E3,2024-12-31,6124.0,287.4475,1760328.49,1426765.7,USD
FND-0012,USGYW6ZBNZ88,2024-12-31,4842.0,452.0078,2188621.77,1711218.8,USD
FND-0012,US7OONNCILD3,2024-12-31,2843.0,473.0142,1344779.37,627688.8,USD
FND-0012,UST0SEKKBP27,2024-12-31,3496.0,24.836,86826.66,530878.84,USD
FND-0012,USNN0MCIXDU2,2024-12-31,6954.0,476.7898,3315596.27,2582446.92,USD
FND-0012,USKBHB7S9TJ9,2024-12-31,10269.0,330.4068,3392947.43,3267125.87,USD
FND-0012,USM25LEN6067,2024-12-31,5001.0,453.4935,2267920.99,538359.11,USD
FND-0012,USRR7S20CV35,2024-12-31,3251.0,351.5304,1142825.33,710100.03,USD
FND-0012,USJ98CWN2Y85,2024-12-31,2673.0,325.8559,871012.82,933112.06,USD
FND-0012,USENLK8AGS64,2024-12-31,5959.0,163.6623,975263.65,646613.03,USD
FND-0012,US389YZTKKF1,2024-12-31,1894.0,394.4076,747007.99,772706.92,USD
FND-0012,US5COZROOUE3,2024-12-31,8559.0,384.064,3287203.78,2607911.18,USD
FND-0012,USFFLZM764J2,2024-12-31,7051.0,408.5604,2880759.38,2463363.78,USD
FND-0012,US8R2YKCCPR5,2024-12-31,10852.0,484.7219,5260202.06,1864669.51,USD
FND-0012,USJIDKNWI5F1,2024-12-31,4444.0,279.422,1241751.37,1249786.63,USD
FND-0012,US1NOUHTCS13,2024-12-31,9516.0,95.0614,904604.28,3104922.92,USD
FND-0012,USVEDN9UNFV7,2024-12-31,13266.0,453.4095,6014930.43,4900698.23,USD
FND-0012,USM72JEYN931,2024-12-31,4185.0,55.5185,232344.92,1546182.37,USD
FND-0012,USX6DUT076G8,2024-12-31,4127.0,238.5134,984344.8,802752.26,USD
FND-0012,US9TR74QGEF5,2024-12-31,6277.0,247.8853,1555976.03,2163004.92,USD
FND-0012,USE6KWHEF0V7,2024-12-31,4688.0,132.2111,619805.64,359594.3,USD
FND-0012,US119XP9N560,2024-12-31,1540.0,52.0997,80233.54,587171.2,USD
FND-0012,USP15AHDBVZ6,2024-12-31,4256.0,366.1814,1558468.04,696926.61,USD
FND-0012,USBPT11F9I63,2024-12-31,9057.0,235.1087,2129379.5,1181419.99,USD
FND-0012,US9RIVH6T1N9,2024-12-31,367.0,65.8559,24169.12,32699.48,USD
FND-0012,US6YUJ7YKTX0,2024-12-31,5997.0,431.2224,2586040.73,1456650.77,USD
FND-0012,USAMDVLNKND4,2024-12-31,9843.0,405.2017,3988400.33,3126510.55,USD
FND-0012,US7ZRWQEAO47,2024-12-31,2207.0,120.7795,266560.36,629111.53,USD
FND-0012,USM349EL8HL7,2024-12-31,8878.0,390.0682,3463025.48,1104935.19,USD
FND-0012,USNQYYF9RK73,2024-12-31,2937.0,60.4211,177456.77,1149811.7,USD
FND-0012,USE4XYF9IGF6,2024-12-31,5583.0,166.6567,930444.36,1668206.88,USD
FND-0012,USVYLIENFNV8,2024-12-31,6754.0,379.3006,2561796.25,1591324.84,USD
FND-0013,USL1CQ99CHJ4,2024-12-31,6149.0,63.3295,389413.1,1438514.69,USD
FND-0013,USNF4ZW9XA32,2024-12-31,4796.0,372.8494,1788185.72,969012.9,USD
FND-0013,USFZNBQH7M37,2024-12-31,8239.0,291.6237,2402687.66,1880984.71,USD
FND-0013,US5JU9BVM2P2,2024-12-31,5995.0,444.7188,2666089.21,877666.47,USD
FND-0013,US2VLPYS2809,2024-12-31,8448.0,88.0424,743782.2,923114.85,USD
FND-0013,USR7KO64T027,2024-12-31,2523.0,217.6715,549185.19,605432.18,USD
FND-0013,US8HAFEYUHZ8,2024-12-31,3472.0,304.9946,1058941.25,1346885.65,USD
FND-0013,USHV3IZKY220,2024-12-31,3421.0,209.0643,715208.97,353432.06,USD
FND-0013,USTXCXAPRPN5,2024-12-31,7284.0,259.6178,1891056.06,2656019.38,USD
FND-0013,USKQ1UYMRLR6,2024-12-31,8506.0,245.3811,2087211.64,1878870.47,USD
