lotId,portfolioId,securityTicker,positionDate,quantity,unitPrice,marketValue,lotCostBasis,unrealizedPnL,ccy
LOT-0000257,PORT-0003,P11,2024-12-31,1415.0,36.9338,52261.33,542742.49,-490481.16,USD
LOT-0000258,PORT-0003,P11,2024-12-31,533.0,36.8943,19664.66,123599.72,-103935.06,USD
LOT-0000259,PORT-0003,A4,2024-12-31,1829.0,384.1856,702675.46,773861.79,-71186.33,USD
LOT-0000260,PORT-0003,A4,2024-12-31,1921.0,384.4602,738548.04,899798.13,-161250.09,USD
LOT-0000261,PORT-0003,OAPI,2024-12-31,3328.0,245.793,817999.1,1198241.08,-380241.98,USD
LOT-0000262,PORT-0003,MACS,2024-12-31,2315.0,397.0716,919220.75,594741.56,324479.19,USD
LOT-0000263,PORT-0003,MACS,2024-12-31,2259.0,397.3469,897606.65,864699.57,32907.08,USD
LOT-0000264,PORT-0003,MACS,2024-12-31,3223.0,396.6472,1278393.93,1153707.01,124686.92,USD
LOT-0000265,PORT-0003,MACS,2024-12-31,3844.0,397.4049,1527624.44,577002.47,950621.97,USD
LOT-0000266,PORT-0003,GGA,2024-12-31,1035.0,138.2342,143072.4,64346.47,78725.93,USD
LOT-0000267,PORT-0003,GGA,2024-12-31,2192.0,137.9599,302408.1,236631.22,65776.88,USD
LOT-0000268,PORT-0003,GGA,2024-12-31,434.0,138.1378,59951.81,149669.8,-89717.99,USD
LOT-0000269,PORT-0003,GGA,2024-12-31,1958.0,137.8139,269839.62,302743.81,-32904.19,USD
LOT-0000270,PORT-0003,S9,2024-12-31,1746.0,66.0985,115407.98,595399.44,-479991.46,USD
LOT-0000271,PORT-0003,S9,2024-12-31,1128.0,65.9586,74401.3,321505.49,-247104.19,USD
LOT-0000272,PORT-0003,S9,2024-12-31,1830.0,65.816,120443.28,642518.49,-522075.21,USD
LOT-0000273,PORT-0003,LAGA,2024-12-31,4730.0,265.9276,1257837.55,945535.51,312302.04,USD
LOT-0000274,PORT-0003,LAGA,2024-12-31,317.0,265.0785,84029.88,153192.88,-69163.0,USD
LOT-0000275,PORT-0003,A8,2024-12-31,3983.0,172.8955,688642.78,1738013.52,-1049370.74,USD
LOT-0000276,PORT-0003,A8,2024-12-31,1511.0,173.4372,262063.61,540450.4,-278386.79,USD
LOT-0000277,PORT-0003,A8,2024-12-31,3833.0,172.9234,662815.39,1171593.25,-508777.86,USD
LOT-0000278,PORT-0003,S8,2024-12-31,2643.0,134.191,354666.81,607676.71,-253009.9,USD
LOT-0000279,PORT-0003,S8,2024-12-31,356.0,133.9601,47689.8,131787.25,-84097.45,USD
LOT-0000280,PORT-0003,S8,2024-12-31,584.0,133.9218,78210.33,165116.25,-86905.92,USD
LOT-0000281,PORT-0003,S8,2024-12-31,2310.0,134.0385,309628.93,29489.69,280139.24,USD
LOT-0000282,PORT-0003,P1,2024-12-31,3772.0,167.02,629999.44,131715.22,498284.22,USD
LOT-0000283,PORT-0003,P1,2024-12-31,3078.0,166.8651,513610.78,484987.84,28622.94,USD
LOT-0000284,PORT-0003,P1,2024-12-31,1011.0,166.9572,168793.73,398511.33,-229717.6,USD
LOT-0000285,PORT-0003,P1,2024-12-31,2291.0,166.6905,381887.94,607337.46,-225449.52,USD
LOT-0000286,PORT-0003,P1,2024-12-31,336.0,166.3506,55893.8,91777.59,-35883.79,USD
LOT-0000287,PORT-0003,C13,2024-12-31,1114.0,110.2649,122835.1,373227.76,-250392.66,USD
LOT-0000288,PORT-0003,C13,2024-12-31,1895.0,109.8702,208204.03,593054.46,-384850.43,USD
LOT-0000289,PORT-0003,C13,2024-12-31,119.0,110.4278,13140.91,58399.88,-45258.97,USD
LOT-0000290,PORT-0003,HASI,2024-12-31,673.0,332.411,223712.6,309659.14,-85946.54,USD
LOT-0000291,PORT-0003,RGL,2024-12-31,2227.0,95.2039,212019.09,438435.28,-226416.19,USD
LOT-0000292,PORT-0003,RGL,2024-12-31,1420.0,95.2742,135289.36,390097.15,-254807.79,USD
LOT-0000293,PORT-0003,RGL,2024-12-31,1976.0,95.2653,188244.23,765783.39,-577539.16,USD
LOT-0000294,PORT-0003,L11,2024-12-31,2550.0,121.6291,310154.2,266044.3,44109.9,USD
LOT-0000295,PORT-0003,L11,2024-12-31,2981.0,121.2243,361369.64,1449058.44,-1087688.8,USD
LOT-0000296,PORT-0004,P7,2024-12-31,2768.0,351.0612,971737.4,145008.88,826728.52,USD
LOT-0000297,PORT-0004,P7,2024-12-31,145.0,350.6073,50838.06,59861.8,-9023.74,USD
LOT-0000298,PORT-0004,RLA,2024-12-31,1812.0,57.9627,105028.41,139210.34,-34181.93,USD
LOT-0000299,PORT-0004,RLA,2024-12-31,2081.0,57.9054,120501.14,321596.49,-201095.35,USD
LOT-0000300,PORT-0004,RLA,2024-12-31,3205.0,57.7384,185051.57,1393848.41,-1208796.84,USD
LOT-0000301,PORT-0004,RLA,2024-12-31,1584.0,57.9162,91739.26,445463.41,-353724.15,USD
LOT-0000302,PORT-0004,P3,2024-12-31,313.0,367.0492,114886.4,87103.99,27782.41,USD
LOT-0000303,PORT-0004,P3,2024-12-31,1261.0,367.6924,463660.12,570902.24,-107242.12,USD
LOT-0000304,PORT-0004,P3,2024-12-31,472.0,367.7292,173568.18,201645.39,-28077.21,USD
LOT-0000305,PORT-0004,P3,2024-12-31,621.0,367.8903,228459.88,260215.58,-31755.7,USD
LOT-0000306,PORT-0004,SAHI,2024-12-31,321.0,143.1573,45953.49,92439.46,-46485.97,USD
LOT-0000307,PORT-0004,SAHI,2024-12-31,1802.0,142.3232,256466.41,425307.86,-168841.45,USD
LOT-0000308,PORT-0004,SAHI,2024-12-31,843.0,142.332,119985.88,111981.51,8004.37,USD
LOT-0000309,PORT-0004,RAGI,2024-12-31,478.0,205.4276,98194.39,158304.9,-60110.51,USD
LOT-0000310,PORT-0004,RAGI,2024-12-31,1865.0,205.8711,383949.6,309058.66,74890.94,USD
LOT-0000311,PORT-0004,RAGI,2024-12-31,664.0,205.3858,136376.17,232263.55,-95887.38,USD
LOT-0000312,PORT-0004,SAWA,2024-12-31,1105.0,278.16,307366.8,182328.54,125038.26,USD
LOT-0000313,PORT-0004,SAWA,2024-12-31,2945.0,278.1298,819092.26,1163196.96,-344104.7,USD
LOT-0000314,PORT-0004,HARA,2024-12-31,3220.0,37.2368,119902.5,1188684.57,-1068782.07,USD
LOT-0000315,PORT-0004,HARA,2024-12-31,1378.0,37.4061,51545.61,536918.13,-485372.52,USD
LOT-0000316,PORT-0004,I6,2024-12-31,3927.0,330.0122,1295957.91,1206561.33,89396.58,USD
LOT-0000317,PORT-0004,I6,2024-12-31,921.0,329.9806,303912.13,411443.4,-107531.27,USD
LOT-0000318,PORT-0004,I6,2024-12-31,239.0,329.8167,78826.19,11344.52,67481.67,USD
LOT-0000319,PORT-0004,BAMA,2024-12-31,2346.0,438.555,1028850.03,688929.64,339920.39,USD
LOT-0000320,PORT-0004,BAMA,2024-12-31,2761.0,437.7496,1208626.65,773856.12,434770.53,USD
LOT-0000321,PORT-0004,MGA,2024-12-31,576.0,302.3995,174182.11,190319.04,-16136.93,USD
LOT-0000322,PORT-0004,MGA,2024-12-31,2438.0,302.6935,737966.75,728728.93,9237.82,USD
LOT-0000323,PORT-0004,BAMP,2024-12-31,3093.0,55.588,171933.68,791999.77,-620066.09,USD
LOT-0000324,PORT-0004,BAMP,2024-12-31,3033.0,55.5582,168508.02,1489530.87,-1321022.85,USD
LOT-0000325,PORT-0004,CAJA,2024-12-31,953.0,138.604,132089.61,217901.54,-85811.93,USD
LOT-0000326,PORT-0004,CAJA,2024-12-31,707.0,138.8677,98179.46,309224.55,-211045.09,USD
LOT-0000327,PORT-0004,L7,2024-12-31,279.0,366.8804,102359.63,69455.57,32904.06,USD
LOT-0000328,PORT-0004,L7,2024-12-31,2363.0,367.3823,868124.37,797765.1,70359.27,USD
LOT-0000329,PORT-0004,L7,2024-12-31,1218.0,367.3058,447378.46,292491.01,154887.45,USD
LOT-0000330,PORT-0004,GIP,2024-12-31,2699.0,322.5559,870578.37,455577.17,415001.2,USD
LOT-0000331,PORT-0004,GIP,2024-12-31,2948.0,321.8687,948868.93,424549.44,524319.49,USD
LOT-0000332,PORT-0004,P1,2024-12-31,3029.0,166.0794,503054.5,572467.07,-69412.57,USD
LOT-0000333,PORT-0004,P1,2024-12-31,2975.0,166.8011,496233.27,396499.97,99733.3,USD
LOT-0000334,PORT-0004,A10,2024-12-31,3235.0,378.8867,1225698.47,591746.2,633952.27,USD
LOT-0000335,PORT-0004,A10,2024-12-31,124.0,378.662,46954.09,55144.57,-8190.48,USD
LOT-0000336,PORT-0004,CASL,2024-12-31,674.0,428.3973,288739.78,219254.69,69485.09,USD
LOT-0000337,PORT-0004,CASL,2024-12-31,3408.0,429.9658,1465323.45,1039405.58,425917.87,USD
LOT-0000338,PORT-0004,GADP,2024-12-31,2688.0,407.452,1095230.98,1095291.72,-60.74,USD
LOT-0000339,PORT-0004,GADP,2024-12-31,2467.0,409.1595,1009396.49,603725.23,405671.26,USD
LOT-0000340,PORT-0004,GADP,2024-12-31,245.0,407.3152,99792.22,5144.66,94647.56,USD
LOT-0000341,PORT-0004,EASL,2024-12-31,478.0,412.465,197158.27,213422.65,-16264.38,USD
LOT-0000342,PORT-0004,EASL,2024-12-31,2055.0,414.0764,850927.0,540781.26,310145.74,USD
LOT-0000343,PORT-0004,EASL,2024-12-31,3013.0,414.2079,1248008.4,57620.01,1190388.39,USD
LOT-0000344,PORT-0004,S3,2024-12-31,933.0,255.0595,237970.51,442386.06,-204415.55,USD
LOT-0000345,PORT-0004,S3,2024-12-31,857.0,254.8669,218420.93,372776.32,-154355.39,USD
LOT-0000346,PORT-0004,S3,2024-12-31,2611.0,254.72,665073.92,208694.36,456379.56,USD
LOT-0000347,PORT-0004,S3,2024-12-31,1203.0,254.4847,306145.09,400873.16,-94728.07,USD
LOT-0000348,PORT-0004,I,2024-12-31,1106.0,61.9004,68461.84,48368.7,20093.14,USD
LOT-0000349,PORT-0004,I,2024-12-31,3243.0,61.7854,200370.05,353976.04,-153605.99,USD
LOT-0000350,PORT-0004,C,2024-12-31,1806.0,425.2902,768074.1,749475.55,18598.55,USD
LOT-0000351,PORT-0004,C,2024-12-31,3370.0,424.4656,1430449.07,1024172.66,406276.41,USD
LOT-0000352,PORT-0004,C,2024-12-31,1392.0,424.8263,591358.21,94075.54,497282.67,USD
LOT-0000353,PORT-0004,BGA,2024-12-31,1573.0,429.2158,675156.45,538743.22,136413.23,USD
LOT-0000354,PORT-0004,GGA,2024-12-31,1657.0,138.0854,228807.51,51838.91,176968.6,USD
LOT-0000355,PORT-0004,SIP,2024-12-31,3857.0,470.9311,1816381.25,701024.02,1115357.23,USD
LOT-0000356,PORT-0004,SIP,2024-12-31,328.0,472.5677,155002.21,115254.84,39747.37,USD
LOT-0000357,PORT-0004,SIP,2024-12-31,2471.0,470.1949,1161851.6,952004.39,209847.21,USD
LOT-0000358,PORT-0004,C4,2024-12-31,1250.0,333.9945,417493.12,549519.38,-132026.26,USD
LOT-0000359,PORT-0004,P5,2024-12-31,1820.0,429.7296,782107.87,484201.72,297906.15,USD
LOT-0000360,PORT-0004,P5,2024-12-31,1123.0,430.8608,483856.68,389687.4,94169.28,USD
LOT-0000361,PORT-0004,L10,2024-12-31,1872.0,453.9142,849727.38,409546.99,440180.39,USD
LOT-0000362,PORT-0004,SAHS,2024-12-31,3014.0,132.3708,398965.59,437104.45,-38138.86,USD
LOT-0000363,PORT-0004,MIP,2024-12-31,1669.0,241.8702,403681.36,468206.91,-64525.55,USD
LOT-0000364,PORT-0004,MIP,2024-12-31,878.0,240.973,211574.29,247513.99,-35939.7,USD
LOT-0000365,PORT-0004,FANA,2024-12-31,2424.0,274.8537,666245.37,188232.33,478013.04,USD
LOT-0000366,PORT-0004,FANA,2024-12-31,2049.0,275.224,563933.98,468875.74,95058.24,USD
LOT-0000367,PORT-0004,MLI,2024-12-31,3558.0,454.1229,1615769.28,921836.17,693933.11,USD
LOT-0000368,PORT-0004,MLI,2024-12-31,2068.0,453.4833,937803.46,727022.15,210781.31,USD
LOT-0000369,PORT-0004,MLI,2024-12-31,313.0,454.6513,142305.86,3941.42,138364.44,USD
LOT-0000370,PORT-0004,MLI,2024-12-31,253.0,453.8283,114818.56,56503.73,58314.83,USD
LOT-0000371,PORT-0004,CPL,2024-12-31,1708.0,394.1873,673271.91,795988.8,-122716.89,USD
LOT-0000372,PORT-0004,CPL,2024-12-31,2946.0,395.4769,1165074.95,1056691.61,108383.34,USD
LOT-0000373,PORT-0004,CPL,2024-12-31,1275.0,395.358,504081.45,122250.7,381830.75,USD
LOT-0000374,PORT-0004,HAWL,2024-12-31,2597.0,157.5589,409180.46,861874.96,-452694.5,USD
LOT-0000375,PORT-0004,HAWL,2024-12-31,2210.0,157.1716,347349.24,871049.62,-523700.38,USD
LOT-0000376,PORT-0004,HAWL,2024-12-31,172.0,157.2093,27040.0,16004.02,11035.98,USD
LOT-0000377,PORT-0004,WIL,2024-12-31,1277.0,310.7776,396863.0,500634.7,-103771.7,USD
LOT-0000378,PORT-0004,WIL,2024-12-31,149.0,311.1235,46357.4,16114.66,30242.74,USD
LOT-0000379,PORT-0004,WIL,2024-12-31,2852.0,310.9906,886945.19,796564.74,90380.45,USD
LOT-0000380,PORT-0004,PABC,2024-12-31,3076.0,24.947,76736.97,555423.17,-478686.2,USD
LOT-0000381,PORT-0004,PABC,2024-12-31,1634.0,25.0138,40872.55,787421.33,-746548.78,USD
LOT-0000382,PORT-0004,PABC,2024-12-31,1159.0,24.9773,28948.69,159875.59,-130926.9,USD
LOT-0000383,PORT-0004,BACC,2024-12-31,4491.0,348.9951,1567336.99,1811856.67,-244519.68,USD
LOT-0000384,PORT-0004,BACC,2024-12-31,957.0,350.1514,335094.89,381613.99,-46519.1,USD
LOT-0000385,PORT-0004,BACC,2024-12-31,3403.0,349.6476,1189850.78,973096.7,216754.08,USD
LOT-0000386,PORT-0004,WIS,2024-12-31,1871.0,397.0827,742941.73,439377.59,303564.14,USD
LOT-0000387,PORT-0004,WIS,2024-12-31,942.0,395.8981,372936.01,231887.81,141048.2,USD
LOT-0000388,PORT-0004,WIS,2024-12-31,2101.0,395.5114,830969.45,1044526.86,-213557.41,USD
LOT-0000389,PORT-0004,A,2024-12-31,2232.0,93.0492,207685.81,608151.7,-400465.89,USD
LOT-0000390,PORT-0004,JLI,2024-12-31,3097.0,28.3016,87650.06,172114.54,-84464.48,USD
LOT-0000391,PORT-0004,JLI,2024-12-31,641.0,28.3178,18151.71,180589.06,-162437.35,USD
LOT-0000392,PORT-0004,JLI,2024-12-31,1381.0,28.2741,39046.53,618984.91,-579938.38,USD
LOT-0000393,PORT-0004,JLI,2024-12-31,896.0,28.3348,25387.98,417379.29,-391991.31,USD
LOT-0000394,PORT-0004,JLI,2024-12-31,2640.0,28.3064,74728.9,977750.93,-903022.03,USD
LOT-0000395,PORT-0004,OAPI,2024-12-31,2193.0,246.5573,540700.16,404506.31,136193.85,USD
LOT-0000396,PORT-0004,OAPI,2024-12-31,2704.0,245.905,664927.12,922463.92,-257536.8,USD
LOT-0000397,PORT-0004,OAPI,2024-12-31,4430.0,246.2517,1090895.03,1904783.93,-813888.9,USD
LOT-0000398,PORT-0004,A7,2024-12-31,2494.0,91.7916,228928.25,783432.99,-554504.74,USD
LOT-0000399,PORT-0004,A7,2024-12-31,2485.0,92.0459,228734.06,1082706.3,-853972.24,USD
LOT-0000400,PORT-0004,A7,2024-12-31,937.0,91.7489,85968.72,138048.77,-52080.05,USD
LOT-0000401,PORT-0004,SAJP,2024-12-31,175.0,63.2581,11070.17,82325.37,-71255.2,USD
LOT-0000402,PORT-0004,SAJP,2024-12-31,946.0,63.3049,59886.44,327605.38,-267718.94,USD
LOT-0000403,PORT-0004,SAJP,2024-12-31,830.0,63.3687,52596.02,219054.02,-166458.0,USD
LOT-0000404,PORT-0004,SAJP,2024-12-31,1953.0,63.4067,123833.29,221213.77,-97380.48,USD
LOT-0000405,PORT-0004,JAMS,2024-12-31,642.0,80.9548,51972.98,277538.27,-225565.29,USD
LOT-0000406,PORT-0004,JAMS,2024-12-31,2120.0,81.0175,171757.1,510833.5,-339076.4,USD
LOT-0000407,PORT-0004,JAMS,2024-12-31,1887.0,80.8024,152474.13,410860.28,-258386.15,USD
LOT-0000408,PORT-0004,RLI,2024-12-31,585.0,215.7159,126193.8,57415.23,68778.57,USD
LOT-0000409,PORT-0004,RLI,2024-12-31,3276.0,215.5332,706086.76,1339731.34,-633644.58,USD
LOT-0000410,PORT-0004,CAAP,2024-12-31,1126.0,289.6829,326182.95,249732.39,76450.56,USD
LOT-0000411,PORT-0004,CAAP,2024-12-31,2381.0,289.6341,689618.79,198286.11,491332.68,USD
LOT-0000412,PORT-0004,CAAP,2024-12-31,3650.0,289.0337,1054973.01,277002.51,777970.5,USD
LOT-0000413,PORT-0004,C15,2024-12-31,2237.0,428.7555,959126.05,351246.36,607879.69,USD
LOT-0000414,PORT-0004,C15,2024-12-31,547.0,429.4005,234882.07,31998.24,202883.83,USD
LOT-0000415,PORT-0004,HAPI,2024-12-31,2310.0,481.6519,1112615.89,562494.93,550120.96,USD
LOT-0000416,PORT-0004,HAPI,2024-12-31,1453.0,479.6241,696893.82,199477.87,497415.95,USD
LOT-0000417,PORT-0004,RGL,2024-12-31,4270.0,95.467,407644.09,296365.33,111278.76,USD
LOT-0000418,PORT-0004,RGL,2024-12-31,2526.0,95.4595,241130.7,739254.87,-498124.17,USD
LOT-0000419,PORT-0004,RGL,2024-12-31,1279.0,95.4904,122132.22,191157.17,-69024.95,USD
LOT-0000420,PORT-0004,DIS,2024-12-31,3079.0,210.1803,647145.14,1141994.33,-494849.19,USD
LOT-0000421,PORT-0004,DIS,2024-12-31,4472.0,209.8331,938373.62,1060930.57,-122556.95,USD
LOT-0000422,PORT-0005,DASI,2024-12-31,388.0,104.7728,40651.85,23464.14,17187.71,USD
LOT-0000423,PORT-0005,RAGI,2024-12-31,2749.0,205.8122,565777.74,733300.15,-167522.41,USD
LOT-0000424,PORT-0005,RAGI,2024-12-31,3120.0,205.3853,640802.14,268583.33,372218.81,USD
LOT-0000425,PORT-0005,CGS,2024-12-31,2680.0,234.4236,628255.25,327990.19,300265.06,USD
LOT-0000426,PORT-0005,CGS,2024-12-31,2165.0,235.1702,509143.48,160915.36,348228.12,USD
LOT-0000427,PORT-0005,DLA,2024-12-31,2235.0,356.2131,796136.28,968823.78,-172687.5,USD
LOT-0000428,PORT-0005,PABC,2024-12-31,742.0,24.9272,18495.98,206860.1,-188364.12,USD
LOT-0000429,PORT-0005,P1,2024-12-31,2515.0,166.8561,419643.09,802821.45,-383178.36,USD
LOT-0000430,PORT-0005,S,2024-12-31,2592.0,283.8906,735844.44,838500.08,-102655.64,USD
LOT-0000431,PORT-0005,S,2024-12-31,2915.0,284.147,828288.51,799985.02,28303.49,USD
LOT-0000432,PORT-0005,RPL,2024-12-31,2342.0,157.0233,367748.57,35533.76,332214.81,USD
LOT-0000433,PORT-0005,RPL,2024-12-31,1209.0,156.861,189644.95,215810.85,-26165.9,USD
LOT-0000434,PORT-0005,VLC,2024-12-31,1230.0,349.3482,429698.29,583031.32,-153333.03,USD
LOT-0000435,PORT-0005,VLC,2024-12-31,2718.0,351.0809,954237.89,1089925.34,-135687.45,USD
LOT-0000436,PORT-0005,VLC,2024-12-31,1653.0,350.5022,579380.14,319170.33,260209.81,USD
LOT-0000437,PORT-0005,MIP,2024-12-31,2538.0,241.9164,613983.82,828747.1,-214763.28,USD
LOT-0000438,PORT-0005,MIP,2024-12-31,1124.0,240.8626,270729.56,243792.57,26936.99,USD
LOT-0000439,PORT-0005,WIS,2024-12-31,2219.0,396.1015,878949.23,900274.26,-21325.03,USD
LOT-0000440,PORT-0005,WIS,2024-12-31,842.0,395.8773,333328.69,227889.57,105439.12,USD
LOT-0000441,PORT-0005,WIS,2024-12-31,1243.0,396.2083,492486.92,123528.72,368958.2,USD
LOT-0000442,PORT-0005,MASA,2024-12-31,963.0,175.2141,168731.18,241788.11,-73056.93,USD
LOT-0000443,PORT-0005,MASA,2024-12-31,3118.0,175.165,546164.47,64991.9,481172.57,USD
LOT-0000444,PORT-0005,JLI,2024-12-31,2258.0,28.3376,63986.3,813887.07,-749900.77,USD
LOT-0000445,PORT-0005,JLI,2024-12-31,827.0,28.336,23433.87,14236.97,9196.9,USD
LOT-0000446,PORT-0005,I5,2024-12-31,2646.0,22.6278,59873.16,627645.49,-567772.33,USD
LOT-0000447,PORT-0005,I5,2024-12-31,517.0,22.5892,11678.62,195311.79,-183633.17,USD
LOT-0000448,PORT-0005,I5,2024-12-31,1433.0,22.5278,32282.34,64454.19,-32171.85,USD
LOT-0000449,PORT-0005,P9,2024-12-31,997.0,388.4628,387297.41,132141.28,255156.13,USD
LOT-0000450,PORT-0005,RAPS,2024-12-31,1973.0,439.0652,866275.64,765327.49,100948.15,USD
LOT-0000451,PORT-0005,RAPS,2024-12-31,2025.0,439.9037,890804.99,217886.15,672918.84,USD
LOT-0000452,PORT-0005,RAPS,2024-12-31,2032.0,439.1734,892400.35,998193.18,-105792.83,USD
LOT-0000453,PORT-0005,RAPS,2024-12-31,758.0,440.3067,333752.48,355309.09,-21556.61,USD
LOT-0000454,PORT-0005,L9,2024-12-31,1663.0,83.181,138330.0,780506.27,-642176.27,USD
LOT-0000455,PORT-0005,L9,2024-12-31,982.0,83.1487,81652.02,153602.87,-71950.85,USD
LOT-0000456,PORT-0005,GIP,2024-12-31,986.0,322.8191,318299.63,315643.64,2655.99,USD
LOT-0000457,PORT-0005,L6,2024-12-31,1267.0,472.6733,598877.07,375667.4,223209.67,USD
LOT-0000458,PORT-0005,HPA,2024-12-31,2071.0,198.9078,411938.05,503009.86,-91071.81,USD
LOT-0000459,PORT-0005,HPA,2024-12-31,2150.0,198.6669,427133.84,283528.89,143604.95,USD
LOT-0000460,PORT-0005,HPA,2024-12-31,4051.0,198.5208,804207.76,1888235.51,-1084027.75,USD
LOT-0000461,PORT-0005,HPA,2024-12-31,656.0,198.3282,130103.3,120837.63,9265.67,USD
LOT-0000462,PORT-0005,VALI,2024-12-31,1229.0,308.2151,378796.36,88064.61,290731.75,USD
LOT-0000463,PORT-0005,VALI,2024-12-31,1705.0,308.5472,526072.98,555619.43,-29546.45,USD
LOT-0000464,PORT-0005,L3,2024-12-31,721.0,495.3759,357166.02,133747.01,223419.01,USD
LOT-0000465,PORT-0005,L3,2024-12-31,2190.0,495.9618,1086156.34,780180.27,305976.07,USD
LOT-0000466,PORT-0005,A9,2024-12-31,683.0,233.7725,159666.62,70342.31,89324.31,USD
LOT-0000467,PORT-0005,A9,2024-12-31,3479.0,233.0014,810611.87,833267.12,-22655.25,USD
LOT-0000468,PORT-0005,AASA,2024-12-31,978.0,267.377,261494.71,84071.33,177423.38,USD
LOT-0000469,PORT-0005,AASA,2024-12-31,2938.0,266.3358,782494.58,683081.18,99413.4,USD
LOT-0000470,PORT-0005,AASA,2024-12-31,178.0,267.4699,47609.64,17962.3,29647.34,USD
LOT-0000471,PORT-0005,HAWL,2024-12-31,888.0,157.4896,139850.76,278740.27,-138889.51,USD
LOT-0000472,PORT-0005,HAWL,2024-12-31,867.0,157.8285,136837.31,356626.92,-219789.61,USD
LOT-0000473,PORT-0005,C9,2024-12-31,1799.0,135.383,243554.02,302365.13,-58811.11,USD
LOT-0000474,PORT-0005,C9,2024-12-31,305.0,135.764,41408.02,101521.26,-60113.24,USD
LOT-0000475,PORT-0005,C9,2024-12-31,810.0,135.4391,109705.67,354789.32,-245083.65,USD
LOT-0000476,PORT-0005,GLL,2024-12-31,2253.0,406.989,916946.22,57655.17,859291.05,USD
LOT-0000477,PORT-0005,GLL,2024-12-31,2220.0,407.2122,904011.08,594188.55,309822.53,USD
LOT-0000478,PORT-0005,WAWS,2024-12-31,3819.0,152.5356,582533.46,62678.19,519855.27,USD
LOT-0000479,PORT-0005,WAWS,2024-12-31,2135.0,152.1947,324935.68,104996.74,219938.94,USD
LOT-0000480,PORT-0005,NASS,2024-12-31,4066.0,135.9647,552832.47,1521919.66,-969087.19,USD
LOT-0000481,PORT-0005,NASS,2024-12-31,2618.0,136.2534,356711.4,934973.15,-578261.75,USD
LOT-0000482,PORT-0005,NASS,2024-12-31,2258.0,136.4963,308208.65,835024.66,-526816.01,USD
LOT-0000483,PORT-0005,NASS,2024-12-31,497.0,136.5079,67844.43,238901.69,-171057.26,USD
LOT-0000484,PORT-0005,BAOS,2024-12-31,2817.0,250.8812,706732.34,934876.38,-228144.04,USD
LOT-0000485,PORT-0005,BAOS,2024-12-31,1180.0,250.6623,295781.51,444984.14,-149202.63,USD
LOT-0000486,PORT-0005,S1,2024-12-31,2899.0,158.7054,460086.95,848004.46,-387917.51,USD
LOT-0000487,PORT-0005,S1,2024-12-31,541.0,158.352,85668.43,239437.84,-153769.41,USD
LOT-0000488,PORT-0005,C4,2024-12-31,2939.0,333.7942,981021.15,798265.32,182755.83,USD
LOT-0000489,PORT-0005,C4,2024-12-31,4598.0,332.4731,1528711.31,1285324.46,243386.85,USD
LOT-0000490,PORT-0005,A10,2024-12-31,1907.0,379.0983,722940.46,733146.72,-10206.26,USD
LOT-0000491,PORT-0005,A10,2024-12-31,1907.0,379.5087,723723.09,244008.47,479714.62,USD
LOT-0000492,PORT-0005,A10,2024-12-31,1319.0,378.2742,498943.67,611768.03,-112824.36,USD
LOT-0000493,PORT-0005,P3,2024-12-31,759.0,367.7644,279133.18,20481.46,258651.72,USD
LOT-0000494,PORT-0005,P3,2024-12-31,1027.0,367.3721,377291.15,510184.74,-132893.59,USD
LOT-0000495,PORT-0005,I10,2024-12-31,1455.0,86.3261,125604.48,167707.96,-42103.48,USD
LOT-0000496,PORT-0005,I10,2024-12-31,3479.0,86.4268,300678.84,1436637.05,-1135958.21,USD
LOT-0000497,PORT-0005,I10,2024-12-31,445.0,86.6512,38559.78,206347.39,-167787.61,USD
LOT-0000498,PORT-0006,L4,2024-12-31,1564.0,293.0805,458377.9,130272.13,328105.77,USD
LOT-0000499,PORT-0006,L4,2024-12-31,4915.0,292.7749,1438988.63,1671499.59,-232510.96,USD
LOT-0000500,PORT-0006,L4,2024-12-31,1572.0,292.9701,460549.0,474138.47,-13589.47,USD
LOT-0000501,PORT-0006,RLI,2024-12-31,2122.0,215.1566,456562.31,370760.93,85801.38,USD
LOT-0000502,PORT-0006,RLI,2024-12-31,388.0,216.1024,83847.73,79774.24,4073.49,USD
LOT-0000503,PORT-0006,I3,2024-12-31,2839.0,61.097,173454.38,999204.79,-825750.41,USD
LOT-0000504,PORT-0006,I3,2024-12-31,1971.0,61.3586,120937.8,490881.29,-369943.49,USD
LOT-0000505,PORT-0006,I3,2024-12-31,1658.0,61.113,101325.35,826626.74,-725301.39,USD
LOT-0000506,PORT-0006,A3,2024-12-31,451.0,39.4233,17779.91,208735.29,-190955.38,USD
LOT-0000507,PORT-0006,A3,2024-12-31,694.0,39.2637,27249.01,131152.88,-103903.87,USD
LOT-0000508,PORT-0006,I4,2024-12-31,1584.0,134.7314,213414.54,34628.3,178786.24,USD
LOT-0000509,PORT-0006,I4,2024-12-31,3274.0,134.7806,441271.68,1350774.48,-909502.8,USD
LOT-0000510,PORT-0006,I4,2024-12-31,2465.0,134.1744,330739.9,78855.35,251884.55,USD
LOT-0000511,PORT-0006,I4,2024-12-31,1992.0,134.1288,267184.57,172179.91,95004.66,USD
LOT-0000512,PORT-0006,CIC,2024-12-31,3965.0,79.6409,315776.17,1840146.98,-1524370.81,USD
LOT-0000513,PORT-0006,CIC,2024-12-31,2637.0,79.8197,210484.55,469921.31,-259436.76,USD
