lot_id,account_id,security_id,acquisition_date,acquisition_price,original_quantity,remaining_quantity,cost_basis,source_system
LOT-0000270,ACC-0003,SEC-0163,2020-01-20,341.0077,2853.0,1746.0,595399.44,DW
LOT-0000271,ACC-0003,SEC-0163,2021-04-16,285.0226,1264.0,1128.0,321505.49,DW
LOT-0000272,ACC-0003,SEC-0163,2020-06-10,351.103,3495.0,1830.0,642518.49,DW
LOT-0000273,ACC-0003,SEC-0171,2022-10-12,199.9018,4788.0,4730.0,945535.51,DW
LOT-0000274,ACC-0003,SEC-0171,2023-03-02,483.2583,364.0,317.0,153192.88,DW
LOT-0000275,ACC-0003,SEC-0149,2020-02-04,436.3579,4167.0,3983.0,1738013.52,DW
LOT-0000276,ACC-0003,SEC-0149,2020-12-19,357.6773,1902.0,1511.0,540450.4,DW
LOT-0000277,ACC-0003,SEC-0149,2020-10-11,305.6596,3903.0,3833.0,1171593.25,DW
LOT-0000278,ACC-0003,SEC-0159,2023-04-09,229.9193,4919.0,2643.0,607676.71,DW
LOT-0000279,ACC-0003,SEC-0159,2023-12-12,370.1889,685.0,356.0,131787.25,DW
LOT-0000280,ACC-0003,SEC-0159,2023-05-10,282.7333,737.0,584.0,165116.25,DW
LOT-0000281,ACC-0003,SEC-0159,2023-06-28,12.7661,2385.0,2310.0,29489.69,DW
LOT-0000282,ACC-0003,SEC-0019,2021-07-28,34.9192,4669.0,3772.0,131715.22,DW
LOT-0000283,ACC-0003,SEC-0019,2021-03-17,157.5659,3971.0,3078.0,484987.84,DW
LOT-0000284,ACC-0003,SEC-0019,2024-07-05,394.1754,1658.0,1011.0,398511.33,DW
LOT-0000285,ACC-0003,SEC-0019,2023-11-21,265.0971,3953.0,2291.0,607337.46,DW
LOT-0000286,ACC-0003,SEC-0019,2021-11-15,273.1476,551.0,336.0,91777.59,DW
LOT-0000287,ACC-0003,SEC-0167,2023-09-22,335.0339,1722.0,1114.0,373227.76,DW
LOT-0000288,ACC-0003,SEC-0167,2020-09-12,312.9575,2427.0,1895.0,593054.46,DW
LOT-0000289,ACC-0003,SEC-0167,2020-09-13,490.7553,143.0,119.0,58399.88,DW
LOT-0000290,ACC-0003,SEC-0050,2021-06-24,460.1176,1295.0,673.0,309659.14,DW
LOT-0000291,ACC-0003,SEC-0129,2023-02-13,196.8726,4001.0,2227.0,438435.28,DW
LOT-0000292,ACC-0003,SEC-0129,2023-06-25,274.7163,1486.0,1420.0,390097.15,DW
LOT-0000293,ACC-0003,SEC-0129,2020-04-23,387.5422,2620.0,1976.0,765783.39,DW
LOT-0000294,ACC-0003,SEC-0181,2021-04-07,104.3311,2618.0,2550.0,266044.3,DW
LOT-0000295,ACC-0003,SEC-0181,2023-12-25,486.0981,3889.0,2981.0,1449058.44,DW
LOT-0000296,ACC-0004,SEC-0161,2021-07-08,52.3876,3850.0,2768.0,145008.88,DW
LOT-0000297,ACC-0004,SEC-0161,2022-09-14,412.84,251.0,145.0,59861.8,DW
LOT-0000298,ACC-0004,SEC-0017,2023-09-08,76.8269,2016.0,1812.0,139210.34,DW
LOT-0000299,ACC-0004,SEC-0017,2021-11-10,154.5394,3207.0,2081.0,321596.49,DW
LOT-0000300,ACC-0004,SEC-0017,2020-06-17,434.8981,3275.0,3205.0,1393848.41,DW
LOT-0000301,ACC-0004,SEC-0017,2024-11-09,281.2269,2820.0,1584.0,445463.41,DW
LOT-0000302,ACC-0004,SEC-0054,2021-11-27,278.2875,517.0,313.0,87103.99,DW
LOT-0000303,ACC-0004,SEC-0054,2020-10-05,452.7377,1785.0,1261.0,570902.24,DW
LOT-0000304,ACC-0004,SEC-0054,2021-04-19,427.2148,798.0,472.0,201645.39,DW
LOT-0000305,ACC-0004,SEC-0054,2021-06-17,419.0267,1052.0,621.0,260215.58,DW
LOT-0000306,ACC-0004,SEC-0172,2020-06-08,287.9734,367.0,321.0,92439.46,DW
LOT-0000307,ACC-0004,SEC-0172,2021-11-03,236.0199,2793.0,1802.0,425307.86,DW
LOT-0000308,ACC-0004,SEC-0172,2024-07-17,132.8369,1067.0,843.0,111981.51,DW
LOT-0000309,ACC-0004,SEC-0162,2021-02-26,331.1818,590.0,478.0,158304.9,DW
LOT-0000310,ACC-0004,SEC-0162,2023-11-01,165.7151,2308.0,1865.0,309058.66,DW
LOT-0000311,ACC-0004,SEC-0162,2023-03-16,349.7945,847.0,664.0,232263.55,DW
LOT-0000312,ACC-0004,SEC-0055,2020-05-22,165.0032,2199.0,1105.0,182328.54,DW
LOT-0000313,ACC-0004,SEC-0055,2023-07-16,394.9735,3590.0,2945.0,1163196.96,DW
LOT-0000314,ACC-0004,SEC-0176,2021-02-09,369.1567,4402.0,3220.0,1188684.57,DW
LOT-0000315,ACC-0004,SEC-0176,2022-11-28,389.6358,2486.0,1378.0,536918.13,DW
LOT-0000316,ACC-0004,SEC-0109,2021-04-19,307.2476,4225.0,3927.0,1206561.33,DW
LOT-0000317,ACC-0004,SEC-0109,2024-02-19,446.7355,1063.0,921.0,411443.4,DW
LOT-0000318,ACC-0004,SEC-0109,2021-05-28,47.4666,469.0,239.0,11344.52,DW
LOT-0000319,ACC-0004,SEC-0027,2021-08-28,293.6614,3869.0,2346.0,688929.64,DW
LOT-0000320,ACC-0004,SEC-0027,2024-09-17,280.2811,2763.0,2761.0,773856.12,DW
LOT-0000321,ACC-0004,SEC-0053,2022-04-10,330.415,828.0,576.0,190319.04,DW
LOT-0000322,ACC-0004,SEC-0053,2020-08-03,298.9044,4300.0,2438.0,728728.93,DW
LOT-0000323,ACC-0004,SEC-0138,2022-11-17,256.062,3347.0,3093.0,791999.77,DW
LOT-0000324,ACC-0004,SEC-0138,2020-05-25,491.1081,3452.0,3033.0,1489530.87,DW
LOT-0000325,ACC-0004,SEC-0180,2024-02-18,228.648,978.0,953.0,217901.54,DW
LOT-0000326,ACC-0004,SEC-0180,2021-03-22,437.3756,816.0,707.0,309224.55,DW
LOT-0000327,ACC-0004,SEC-0112,2020-08-25,248.9447,408.0,279.0,69455.57,DW
LOT-0000328,ACC-0004,SEC-0112,2024-09-05,337.6069,2638.0,2363.0,797765.1,DW
LOT-0000329,ACC-0004,SEC-0112,2022-09-29,240.1404,2328.0,1218.0,292491.01,DW
LOT-0000330,ACC-0004,SEC-0166,2021-04-13,168.7948,3548.0,2699.0,455577.17,DW
LOT-0000331,ACC-0004,SEC-0166,2020-04-07,144.0127,3735.0,2948.0,424549.44,DW
LOT-0000332,ACC-0004,SEC-0019,2022-10-18,188.9954,3301.0,3029.0,572467.07,DW
LOT-0000333,ACC-0004,SEC-0019,2022-01-08,133.2773,4866.0,2975.0,396499.97,DW
LOT-0000334,ACC-0004,SEC-0194,2022-08-23,182.92,4352.0,3235.0,591746.2,DW
LOT-0000335,ACC-0004,SEC-0194,2022-03-20,444.7143,132.0,124.0,55144.57,DW
LOT-0000336,ACC-0004,SEC-0040,2022-01-13,325.3037,1136.0,674.0,219254.69,DW
LOT-0000337,ACC-0004,SEC-0040,2022-11-21,304.9899,4103.0,3408.0,1039405.58,DW
LOT-0000338,ACC-0004,SEC-0007,2022-08-05,407.4746,3629.0,2688.0,1095291.72,DW
LOT-0000339,ACC-0004,SEC-0007,2022-03-27,244.7204,2995.0,2467.0,603725.23,DW
LOT-0000340,ACC-0004,SEC-0007,2022-08-13,20.9986,311.0,245.0,5144.66,DW
LOT-0000341,ACC-0004,SEC-0118,2024-09-12,446.4909,820.0,478.0,213422.65,DW
LOT-0000342,ACC-0004,SEC-0118,2023-11-29,263.1539,2087.0,2055.0,540781.26,DW
LOT-0000343,ACC-0004,SEC-0118,2021-05-06,19.1238,3626.0,3013.0,57620.01,DW
LOT-0000344,ACC-0004,SEC-0085,2023-05-01,474.1544,1161.0,933.0,442386.06,DW
LOT-0000345,ACC-0004,SEC-0085,2022-04-11,434.9782,936.0,857.0,372776.32,DW
LOT-0000346,ACC-0004,SEC-0085,2021-07-20,79.9289,2955.0,2611.0,208694.36,DW
LOT-0000347,ACC-0004,SEC-0085,2021-06-04,333.2279,1396.0,1203.0,400873.16,DW
LOT-0000348,ACC-0004,SEC-0010,2021-08-10,43.733,1953.0,1106.0,48368.7,DW
LOT-0000349,ACC-0004,SEC-0010,2024-10-29,109.1508,4312.0,3243.0,353976.04,DW
LOT-0000350,ACC-0004,SEC-0023,2022-07-26,414.992,3067.0,1806.0,749475.55,DW
LOT-0000351,ACC-0004,SEC-0023,2021-06-21,303.9088,4401.0,3370.0,1024172.66,DW
LOT-0000352,ACC-0004,SEC-0023,2020-09-13,67.583,2463.0,1392.0,94075.54,DW
LOT-0000353,ACC-0004,SEC-0186,2020-07-29,342.4941,2214.0,1573.0,538743.22,DW
LOT-0000354,ACC-0004,SEC-0014,2020-01-06,31.2848,2696.0,1657.0,51838.91,DW
LOT-0000355,ACC-0004,SEC-0046,2022-10-13,181.7537,4043.0,3857.0,701024.02,DW
LOT-0000356,ACC-0004,SEC-0046,2020-03-23,351.3867,579.0,328.0,115254.84,DW
LOT-0000357,ACC-0004,SEC-0046,2022-03-30,385.2709,4559.0,2471.0,952004.39,DW
LOT-0000358,ACC-0004,SEC-0065,2021-07-25,439.6155,2102.0,1250.0,549519.38,DW
LOT-0000359,ACC-0004,SEC-0143,2021-09-05,266.0449,2647.0,1820.0,484201.72,DW
LOT-0000360,ACC-0004,SEC-0143,2023-10-08,347.0057,1648.0,1123.0,389687.4,DW
LOT-0000361,ACC-0004,SEC-0178,2024-01-20,218.7751,2968.0,1872.0,409546.99,DW
LOT-0000362,ACC-0004,SEC-0148,2021-06-27,145.0247,3435.0,3014.0,437104.45,DW
LOT-0000363,ACC-0004,SEC-0059,2022-08-08,280.5314,2832.0,1669.0,468206.91,DW
LOT-0000364,ACC-0004,SEC-0059,2021-10-13,281.9066,1344.0,878.0,247513.99,DW
LOT-0000365,ACC-0004,SEC-0067,2020-10-17,77.6536,4333.0,2424.0,188232.33,DW
LOT-0000366,ACC-0004,SEC-0067,2023-08-19,228.8315,3527.0,2049.0,468875.74,DW
LOT-0000367,ACC-0004,SEC-0105,2023-09-19,259.0883,3952.0,3558.0,921836.17,DW
LOT-0000368,ACC-0004,SEC-0105,2021-06-23,351.5581,3563.0,2068.0,727022.15,DW
LOT-0000369,ACC-0004,SEC-0105,2021-05-09,12.5924,546.0,313.0,3941.42,DW
LOT-0000370,ACC-0004,SEC-0105,2021-07-21,223.3349,414.0,253.0,56503.73,DW
LOT-0000371,ACC-0004,SEC-0100,2022-10-06,466.0356,2063.0,1708.0,795988.8,DW
LOT-0000372,ACC-0004,SEC-0100,2023-04-25,358.6869,3028.0,2946.0,1056691.61,DW
LOT-0000373,ACC-0004,SEC-0100,2020-04-27,95.8829,2522.0,1275.0,122250.7,DW
LOT-0000374,ACC-0004,SEC-0116,2020-02-25,331.8733,4039.0,2597.0,861874.96,DW
LOT-0000375,ACC-0004,SEC-0116,2024-09-24,394.1401,2602.0,2210.0,871049.62,DW
LOT-0000376,ACC-0004,SEC-0116,2021-06-21,93.0466,277.0,172.0,16004.02,DW
LOT-0000377,ACC-0004,SEC-0196,2023-05-16,392.0397,1830.0,1277.0,500634.7,DW
LOT-0000378,ACC-0004,SEC-0196,2021-08-19,108.1521,175.0,149.0,16114.66,DW
LOT-0000379,ACC-0004,SEC-0196,2024-05-31,279.3004,3658.0,2852.0,796564.74,DW
LOT-0000380,ACC-0004,SEC-0104,2021-08-26,180.5667,4820.0,3076.0,555423.17,DW
LOT-0000381,ACC-0004,SEC-0104,2021-07-09,481.898,2328.0,1634.0,787421.33,DW
LOT-0000382,ACC-0004,SEC-0104,2024-11-22,137.9427,2095.0,1159.0,159875.59,DW
LOT-0000383,ACC-0004,SEC-0111,2024-04-06,403.4417,4788.0,4491.0,1811856.67,DW
LOT-0000384,ACC-0004,SEC-0111,2020-05-11,398.7607,1326.0,957.0,381613.99,DW
LOT-0000385,ACC-0004,SEC-0111,2022-10-21,285.9526,3873.0,3403.0,973096.7,DW
LOT-0000386,ACC-0004,SEC-0081,2020-07-27,234.8357,2358.0,1871.0,439377.59,DW
LOT-0000387,ACC-0004,SEC-0081,2024-10-06,246.1654,1363.0,942.0,231887.81,DW
LOT-0000388,ACC-0004,SEC-0081,2020-06-30,497.157,3417.0,2101.0,1044526.86,DW
LOT-0000389,ACC-0004,SEC-0005,2022-01-09,272.4694,3534.0,2232.0,608151.7,DW
LOT-0000390,ACC-0004,SEC-0168,2023-04-23,55.5746,3401.0,3097.0,172114.54,DW
LOT-0000391,ACC-0004,SEC-0168,2024-06-29,281.7302,975.0,641.0,180589.06,DW
LOT-0000392,ACC-0004,SEC-0168,2023-09-11,448.215,1418.0,1381.0,618984.91,DW
LOT-0000393,ACC-0004,SEC-0168,2021-02-01,465.8251,1032.0,896.0,417379.29,DW
LOT-0000394,ACC-0004,SEC-0168,2023-08-09,370.3602,4376.0,2640.0,977750.93,DW
LOT-0000395,ACC-0004,SEC-0031,2021-06-14,184.4534,3917.0,2193.0,404506.31,DW
LOT-0000396,ACC-0004,SEC-0031,2024-06-24,341.1479,3351.0,2704.0,922463.92,DW
LOT-0000397,ACC-0004,SEC-0031,2020-08-19,429.9738,4794.0,4430.0,1904783.93,DW
LOT-0000398,ACC-0004,SEC-0137,2022-11-02,314.1271,2512.0,2494.0,783432.99,DW
LOT-0000399,ACC-0004,SEC-0137,2021-09-12,435.6967,2505.0,2485.0,1082706.3,DW
LOT-0000400,ACC-0004,SEC-0137,2022-01-20,147.3306,1188.0,937.0,138048.77,DW
LOT-0000401,ACC-0004,SEC-0002,2022-03-28,470.4307,260.0,175.0,82325.37,DW
LOT-0000402,ACC-0004,SEC-0002,2020-02-04,346.3059,957.0,946.0,327605.38,DW
LOT-0000403,ACC-0004,SEC-0002,2021-01-01,263.9205,1647.0,830.0,219054.02,DW
LOT-0000404,ACC-0004,SEC-0002,2021-02-20,113.2687,2947.0,1953.0,221213.77,DW
LOT-0000405,ACC-0004,SEC-0199,2021-06-26,432.3026,1017.0,642.0,277538.27,DW
LOT-0000406,ACC-0004,SEC-0199,2023-05-30,240.9592,3104.0,2120.0,510833.5,DW
LOT-0000407,ACC-0004,SEC-0199,2022-02-14,217.732,2154.0,1887.0,410860.28,DW
LOT-0000408,ACC-0004,SEC-0150,2022-05-23,98.1457,743.0,585.0,57415.23,DW
LOT-0000409,ACC-0004,SEC-0150,2023-08-21,408.9534,3632.0,3276.0,1339731.34,DW
LOT-0000410,ACC-0004,SEC-0012,2021-10-21,221.7872,1966.0,1126.0,249732.39,DW
LOT-0000411,ACC-0004,SEC-0012,2020-10-11,83.2785,4048.0,2381.0,198286.11,DW
LOT-0000412,ACC-0004,SEC-0012,2022-02-12,75.8911,4477.0,3650.0,277002.51,DW
LOT-0000413,ACC-0004,SEC-0173,2022-03-11,157.0167,2854.0,2237.0,351246.36,DW
LOT-0000414,ACC-0004,SEC-0173,2022-09-08,58.4977,900.0,547.0,31998.24,DW
LOT-0000415,ACC-0004,SEC-0092,2023-06-30,243.5043,3186.0,2310.0,562494.93,DW
LOT-0000416,ACC-0004,SEC-0092,2023-01-16,137.2869,1866.0,1453.0,199477.87,DW
LOT-0000417,ACC-0004,SEC-0129,2022-08-11,69.4064,4350.0,4270.0,296365.33,DW
LOT-0000418,ACC-0004,SEC-0129,2023-10-21,292.6583,3284.0,2526.0,739254.87,DW
LOT-0000419,ACC-0004,SEC-0129,2020-07-17,149.4583,1693.0,1279.0,191157.17,DW
LOT-0000420,ACC-0004,SEC-0028,2020-07-29,370.8978,4459.0,3079.0,1141994.33,DW
LOT-0000421,ACC-0004,SEC-0028,2023-04-25,237.2385,4787.0,4472.0,1060930.57,DW
LOT-0000422,ACC-0005,SEC-0108,2022-09-10,60.4746,413.0,388.0,23464.14,DW
LOT-0000423,ACC-0005,SEC-0162,2022-09-10,266.7516,4980.0,2749.0,733300.15,DW
LOT-0000424,ACC-0005,SEC-0162,2021-06-15,86.0844,3309.0,3120.0,268583.33,DW
LOT-0000425,ACC-0005,SEC-0157,2023-03-09,122.3844,3714.0,2680.0,327990.19,DW
LOT-0000426,ACC-0005,SEC-0157,2024-03-18,74.3258,4209.0,2165.0,160915.36,DW
LOT-0000427,ACC-0005,SEC-0147,2023-02-04,433.4782,2389.0,2235.0,968823.78,DW
LOT-0000428,ACC-0005,SEC-0104,2023-05-24,278.7872,762.0,742.0,206860.1,DW
LOT-0000429,ACC-0005,SEC-0019,2022-05-11,319.2133,3216.0,2515.0,802821.45,DW
LOT-0000430,ACC-0005,SEC-0021,2021-12-25,323.4954,2716.0,2592.0,838500.08,DW
LOT-0000431,ACC-0005,SEC-0021,2022-03-21,274.4374,4043.0,2915.0,799985.02,DW
LOT-0000432,ACC-0005,SEC-0042,2023-03-21,15.1724,2664.0,2342.0,35533.76,DW
LOT-0000433,ACC-0005,SEC-0042,2024-02-26,178.5036,2399.0,1209.0,215810.85,DW
LOT-0000434,ACC-0005,SEC-0088,2022-02-28,474.0092,2438.0,1230.0,583031.32,DW
LOT-0000435,ACC-0005,SEC-0088,2022-07-04,401.0027,3025.0,2718.0,1089925.34,DW
LOT-0000436,ACC-0005,SEC-0088,2021-11-05,193.0855,2118.0,1653.0,319170.33,DW
LOT-0000437,ACC-0005,SEC-0059,2020-10-14,326.5355,4159.0,2538.0,828747.1,DW
LOT-0000438,ACC-0005,SEC-0059,2024-06-22,216.8973,1274.0,1124.0,243792.57,DW
LOT-0000439,ACC-0005,SEC-0081,2021-06-25,405.7117,3455.0,2219.0,900274.26,DW
LOT-0000440,ACC-0005,SEC-0081,2020-10-02,270.6527,1417.0,842.0,227889.57,DW
LOT-0000441,ACC-0005,SEC-0081,2024-07-14,99.3795,1519.0,1243.0,123528.72,DW
LOT-0000442,ACC-0005,SEC-0082,2021-06-05,251.078,1671.0,963.0,241788.11,DW
LOT-0000443,ACC-0005,SEC-0082,2021-12-02,20.8441,4864.0,3118.0,64991.9,DW
LOT-0000444,ACC-0005,SEC-0168,2024-03-20,360.446,3663.0,2258.0,813887.07,DW
LOT-0000445,ACC-0005,SEC-0168,2024-01-28,17.2152,1164.0,827.0,14236.97,DW
LOT-0000446,ACC-0005,SEC-0075,2022-11-02,237.2054,3978.0,2646.0,627645.49,DW
LOT-0000447,ACC-0005,SEC-0075,2020-03-10,377.7791,816.0,517.0,195311.79,DW
LOT-0000448,ACC-0005,SEC-0075,2022-09-20,44.9785,2404.0,1433.0,64454.19,DW
LOT-0000449,ACC-0005,SEC-0182,2020-03-14,132.5389,1970.0,997.0,132141.28,DW
LOT-0000450,ACC-0005,SEC-0069,2022-10-05,387.9004,2271.0,1973.0,765327.49,DW
LOT-0000451,ACC-0005,SEC-0069,2024-09-24,107.5981,3703.0,2025.0,217886.15,DW
LOT-0000452,ACC-0005,SEC-0069,2021-03-09,491.2368,2417.0,2032.0,998193.18,DW
LOT-0000453,ACC-0005,SEC-0069,2023-03-03,468.7455,877.0,758.0,355309.09,DW
LOT-0000454,ACC-0005,SEC-0155,2020-09-28,469.3363,2653.0,1663.0,780506.27,DW
LOT-0000455,ACC-0005,SEC-0155,2021-05-04,156.4184,1866.0,982.0,153602.87,DW
LOT-0000456,ACC-0005,SEC-0166,2023-08-06,320.1254,1690.0,986.0,315643.64,DW
LOT-0000457,ACC-0005,SEC-0102,2023-05-16,296.5015,2039.0,1267.0,375667.4,DW
LOT-0000458,ACC-0005,SEC-0070,2021-01-17,242.8826,3021.0,2071.0,503009.86,DW
LOT-0000459,ACC-0005,SEC-0070,2024-06-01,131.8739,2550.0,2150.0,283528.89,DW
LOT-0000460,ACC-0005,SEC-0070,2023-01-08,466.1159,4985.0,4051.0,1888235.51,DW
LOT-0000461,ACC-0005,SEC-0070,2024-08-01,184.2037,854.0,656.0,120837.63,DW
LOT-0000462,ACC-0005,SEC-0114,2024-04-26,71.6555,1240.0,1229.0,88064.61,DW
LOT-0000463,ACC-0005,SEC-0114,2020-07-01,325.8765,1802.0,1705.0,555619.43,DW
LOT-0000464,ACC-0005,SEC-0093,2022-10-20,185.5021,760.0,721.0,133747.01,DW
LOT-0000465,ACC-0005,SEC-0093,2022-03-14,356.2467,2839.0,2190.0,780180.27,DW
LOT-0000466,ACC-0005,SEC-0151,2022-03-04,102.9902,1014.0,683.0,70342.31,DW
LOT-0000467,ACC-0005,SEC-0151,2020-10-24,239.5134,4352.0,3479.0,833267.12,DW
LOT-0000468,ACC-0005,SEC-0134,2021-12-10,85.9625,1549.0,978.0,84071.33,DW
LOT-0000469,ACC-0005,SEC-0134,2022-11-11,232.4987,3902.0,2938.0,683081.18,DW
LOT-0000470,ACC-0005,SEC-0134,2020-10-21,100.9118,192.0,178.0,17962.3,DW
LOT-0000471,ACC-0005,SEC-0116,2020-07-26,313.8967,1671.0,888.0,278740.27,DW
LOT-0000472,ACC-0005,SEC-0116,2021-11-24,411.3344,1030.0,867.0,356626.92,DW
LOT-0000473,ACC-0005,SEC-0106,2023-05-02,168.074,3240.0,1799.0,302365.13,DW
LOT-0000474,ACC-0005,SEC-0106,2021-12-26,332.8566,315.0,305.0,101521.26,DW
LOT-0000475,ACC-0005,SEC-0106,2023-12-02,438.0115,1090.0,810.0,354789.32,DW
LOT-0000476,ACC-0005,SEC-0043,2024-05-13,25.5904,3245.0,2253.0,57655.17,DW
LOT-0000477,ACC-0005,SEC-0043,2022-03-04,267.6525,3536.0,2220.0,594188.55,DW
LOT-0000478,ACC-0005,SEC-0048,2024-07-09,16.4122,4613.0,3819.0,62678.19,DW
LOT-0000479,ACC-0005,SEC-0048,2020-04-02,49.1788,4025.0,2135.0,104996.74,DW
LOT-0000480,ACC-0005,SEC-0006,2021-10-16,374.3039,4463.0,4066.0,1521919.66,DW
LOT-0000481,ACC-0005,SEC-0006,2020-06-19,357.1326,4136.0,2618.0,934973.15,DW
LOT-0000482,ACC-0005,SEC-0006,2024-09-09,369.8072,4189.0,2258.0,835024.66,DW
LOT-0000483,ACC-0005,SEC-0006,2023-09-16,480.6875,576.0,497.0,238901.69,DW
LOT-0000484,ACC-0005,SEC-0033,2021-12-20,331.8695,2893.0,2817.0,934876.38,DW
LOT-0000485,ACC-0005,SEC-0033,2021-10-15,377.1052,2134.0,1180.0,444984.14,DW
LOT-0000486,ACC-0005,SEC-0061,2021-05-04,292.5162,3405.0,2899.0,848004.46,DW
LOT-0000487,ACC-0005,SEC-0061,2022-07-11,442.5838,917.0,541.0,239437.84,DW
LOT-0000488,ACC-0005,SEC-0065,2024-01-13,271.6112,3040.0,2939.0,798265.32,DW
LOT-0000489,ACC-0005,SEC-0065,2023-02-25,279.5399,4985.0,4598.0,1285324.46,DW
LOT-0000490,ACC-0005,SEC-0194,2022-08-10,384.4503,2210.0,1907.0,733146.72,DW
LOT-0000491,ACC-0005,SEC-0194,2021-07-04,127.9541,2774.0,1907.0,244008.47,DW
LOT-0000492,ACC-0005,SEC-0194,2021-11-01,463.812,1345.0,1319.0,611768.03,DW
LOT-0000493,ACC-0005,SEC-0054,2020-11-05,26.9848,1494.0,759.0,20481.46,DW
LOT-0000494,ACC-0005,SEC-0054,2024-02-29,496.7719,1579.0,1027.0,510184.74,DW
LOT-0000495,ACC-0005,SEC-0174,2023-09-04,115.2632,1643.0,1455.0,167707.96,DW
LOT-0000496,ACC-0005,SEC-0174,2021-01-19,412.9454,4604.0,3479.0,1436637.05,DW
LOT-0000497,ACC-0005,SEC-0174,2021-09-20,463.702,858.0,445.0,206347.39,DW
LOT-0000498,ACC-0006,SEC-0094,2021-10-02,83.2942,2562.0,1564.0,130272.13,DW
LOT-0000499,ACC-0006,SEC-0094,2024-08-20,340.0813,4987.0,4915.0,1671499.59,DW
LOT-0000500,ACC-0006,SEC-0094,2020-09-12,301.6148,2573.0,1572.0,474138.47,DW
LOT-0000501,ACC-0006,SEC-0150,2024-03-06,174.7224,2432.0,2122.0,370760.93,DW
LOT-0000502,ACC-0006,SEC-0150,2021-11-05,205.6037,517.0,388.0,79774.24,DW
LOT-0000503,ACC-0006,SEC-0064,2020-07-31,351.9566,3834.0,2839.0,999204.79,DW
LOT-0000504,ACC-0006,SEC-0064,2023-10-23,249.0519,3296.0,1971.0,490881.29,DW
LOT-0000505,ACC-0006,SEC-0064,2021-06-19,498.5686,2669.0,1658.0,826626.74,DW
LOT-0000506,ACC-0006,SEC-0060,2021-01-29,462.8277,539.0,451.0,208735.29,DW
LOT-0000507,ACC-0006,SEC-0060,2022-07-18,188.9811,1033.0,694.0,131152.88,DW
LOT-0000508,ACC-0006,SEC-0066,2021-03-30,21.8613,1594.0,1584.0,34628.3,DW
LOT-0000509,ACC-0006,SEC-0066,2021-06-18,412.5762,4034.0,3274.0,1350774.48,DW
LOT-0000510,ACC-0006,SEC-0066,2022-06-13,31.99,4109.0,2465.0,78855.35,DW
LOT-0000511,ACC-0006,SEC-0066,2022-10-28,86.4357,3670.0,1992.0,172179.91,DW
LOT-0000512,ACC-0006,SEC-0077,2021-06-09,464.0976,4357.0,3965.0,1840146.98,DW
LOT-0000513,ACC-0006,SEC-0077,2024-11-03,178.203,4041.0,2637.0,469921.31,DW
LOT-0000514,ACC-0006,SEC-0024,2022-04-12,21.1466,1124.0,864.0,18270.66,DW
LOT-0000515,ACC-0006,SEC-0024,2023-10-11,277.7479,3777.0,2925.0,812412.61,DW
LOT-0000516,ACC-0006,SEC-0147,2021-01-08,352.3901,190.0,150.0,52858.51,DW
LOT-0000517,ACC-0006,SEC-0103,2021-03-14,268.1316,1352.0,717.0,192250.36,DW
LOT-0000518,ACC-0006,SEC-0146,2023-05-26,36.0118,3308.0,1668.0,60067.68,DW
LOT-0000519,ACC-0006,SEC-0146,2022-09-28,333.5827,3349.0,3203.0,1068465.39,DW
LOT-0000520,ACC-0006,SEC-0146,2022-11-25,433.4983,193.0,180.0,78029.69,DW
LOT-0000521,ACC-0006,SEC-0056,2021-04-12,199.3964,4901.0,3697.0,737168.49,DW
LOT-0000522,ACC-0006,SEC-0056,2020-12-09,58.8058,1646.0,1536.0,90325.71,DW
LOT-0000523,ACC-0006,SEC-0056,2021-12-09,53.1301,1074.0,1056.0,56105.39,DW
LOT-0000524,ACC-0006,SEC-0056,2021-10-10,463.9115,205.0,128.0,59380.67,DW
LOT-0000525,ACC-0006,SEC-0188,2022-09-18,374.7515,190.0,160.0,59960.24,DW
LOT-0000526,ACC-0006,SEC-0188,2022-12-05,316.3632,1257.0,1243.0,393239.46,DW
LOT-0000527,ACC-0006,SEC-0020,2022-02-09,145.1804,404.0,254.0,36875.82,DW
LOT-0000528,ACC-0006,SEC-0020,2022-10-01,446.297,4093.0,2107.0,940347.78,DW
LOT-0000529,ACC-0006,SEC-0186,2024-01-26,177.4752,2025.0,1151.0,204273.96,DW
LOT-0000530,ACC-0006,SEC-0186,2020-10-29,197.2815,4807.0,3876.0,764663.09,DW
LOT-0000531,ACC-0006,SEC-0084,2021-05-30,346.3964,2145.0,1687.0,584370.73,DW
LOT-0000532,ACC-0006,SEC-0084,2022-07-12,485.5632,4558.0,3029.0,1470770.93,DW
LOT-0000533,ACC-0006,SEC-0124,2024-02-22,294.705,3452.0,2075.0,611512.88,DW
LOT-0000534,ACC-0006,SEC-0124,2024-02-23,161.4092,3555.0,2709.0,437257.52,DW
LOT-0000535,ACC-0006,SEC-0045,2024-02-29,220.7315,4554.0,4030.0,889547.95,DW
LOT-0000536,ACC-0006,SEC-0045,2021-03-29,467.1847,4594.0,3026.0,1413700.9,DW
LOT-0000537,ACC-0006,SEC-0125,2024-04-03,100.2263,4214.0,2414.0,241946.29,DW
LOT-0000538,ACC-0006,SEC-0177,2024-10-02,385.0632,4413.0,3120.0,1201397.18,DW
LOT-0000539,ACC-0006,SEC-0177,2022-08-12,158.6406,3753.0,3418.0,542233.57,DW
